borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barnet,1,3,262,14,39,4,B552,BU,N,2016,2016-06-24,51.611189393000004,-0.213624495
Barnet,1,2,244,6,31,3,B552,BU,E,2016,2016-09-09,51.617401078999997,-0.22237976100000001
Barnet,1,3,371,8,47,5,B552,BU,N,2016,2016-10-17,51.590251293000001,-0.22164966999999999
Barnet,0,0,64,0,6,0,U,UU,N,2016,2016-05-13,51.606487115,-0.1896052
Barnet,1,1,75,0,8,0,U,UU,N,2016,2016-09-12,51.612872711999998,-0.17226446100000001
Barnet,0,0,12,0,1,0,U,UU,N,2016,2016-06-15,51.637572676000005,-0.16119894300000001
Barnet,0,0,24,0,4,0,U,UU,N,2016,2016-06-27,51.586648556000007,-0.17904784800000001
Barnet,0,0,12,0,0,0,U,UU,E,2016,2016-06-13,51.620126293999995,-0.28037384799999998
Barnet,0,0,4,0,1,0,U,UU,N,2016,2016-10-17,51.621462618000002,-0.24971205699999999
Barnet,0,0,40,0,4,0,U,UU,E,2016,2016-05-04,51.642776331999997,-0.15871929900000001
Barnet,1,0,63,1,9,1,U,UU,N,2016,2016-06-09,51.622400355000003,-0.1841612
