borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barnet,3,4,245,10,31,2,B552,BU,N,2011,2011-07-01,51.611189393000004,-0.213624495
Barnet,2,3,196,6,21,6,B552,BU,E,2011,2011-09-09,51.617401078999997,-0.22237976100000001
Barnet,1,3,409,10,28,6,B552,BU,N,2011,2011-10-17,51.590251293000001,-0.22164966999999999
Barnet,0,0,40,0,3,0,U,UU,N,2011,2011-05-20,51.606487115,-0.1896052
Barnet,0,0,81,0,8,1,U,UU,N,2011,2011-09-12,51.612872711999998,-0.17226446100000001
Barnet,0,0,10,0,0,0,U,UU,N,2011,2011-06-22,51.637572676000005,-0.16119894300000001
Barnet,1,0,9,0,1,0,U,UU,N,2011,2011-07-04,51.586648556000007,-0.17904784800000001
Barnet,0,0,15,0,0,0,U,UU,E,2011,2011-06-20,51.620126293999995,-0.28037384799999998
Barnet,0,0,3,0,0,0,U,UU,N,2011,2011-10-17,51.621462618000002,-0.24971205699999999
Barnet,0,0,29,0,2,0,U,UU,E,2011,2011-05-11,51.642776331999997,-0.15871929900000001
Barnet,2,3,72,1,12,1,U,UU,N,2011,2011-06-16,51.622400355000003,-0.1841612
