borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barnet,2,2,188,10,22,6,B552,BU,N,2014,2014-06-27,51.611189393000004,-0.213624495
Barnet,3,1,242,6,26,9,B552,BU,E,2014,2014-09-19,51.617401078999997,-0.22237976100000001
Barnet,0,5,403,7,48,14,B552,BU,N,2014,2014-10-13,51.590251293000001,-0.22164966999999999
Barnet,1,0,56,0,4,0,U,UU,N,2014,2014-05-16,51.606487115,-0.1896052
Barnet,1,0,71,0,7,0,U,UU,N,2014,2014-09-08,51.612872711999998,-0.17226446100000001
Barnet,0,0,11,0,1,0,U,UU,N,2014,2014-06-18,51.637572676000005,-0.16119894300000001
Barnet,0,0,22,0,3,0,U,UU,N,2014,2014-06-30,51.586648556000007,-0.17904784800000001
Barnet,0,0,11,0,1,0,U,UU,E,2014,2014-06-16,51.620126293999995,-0.28037384799999998
Barnet,0,0,2,0,0,0,U,UU,N,2014,2014-10-13,51.621462618000002,-0.24971205699999999
Barnet,0,0,35,0,1,0,U,UU,E,2014,2014-05-21,51.642776331999997,-0.15871929900000001
Barnet,1,0,69,1,8,1,U,UU,N,2014,2014-06-12,51.622400355000003,-0.1841612
