borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Wandsworth,25,62,752,28,195,63,A3,PU,E,2012,20/04/2012,51.456589340000001,-0.20226420399999998
Wandsworth,16,15,309,38,84,17,A3036,PU,E,2012,01/10/2012,51.46490652,-0.15874719900000001
Wandsworth,22,15,421,9,90,19,A219,PU,N,2012,22/10/2012,51.442523430000001,-0.223393759
Wandsworth,52,64,333,22,110,33,A3205,PU,E,2012,21/09/2012,51.47389338,-0.158385364
Wandsworth,16,41,503,13,115,32,A3,PU,E,2012,28/05/2012,51.451416739999999,-0.21685981800000001
Wandsworth,91,72,761,66,155,34,A219,PU,N,2012,11/10/2012,51.466651110000001,-0.21338655600000001
Wandsworth,82,112,1144,32,277,81,A3,PU,S,2012,29/03/2012,51.457421789999998,-0.19791320000000001
Wandsworth,9,80,1544,47,276,66,A3,PU,E,2012,10/05/2012,51.440167250000002,-0.24607566600000003
Wandsworth,35,54,381,28,100,38,A24,PU,N,2012,18/04/2012,51.432612299999995,-0.16378641300000002
Wandsworth,30,47,723,29,232,73,A217,PU,N,2012,04/05/2012,51.461760089999999,-0.18766532100000002
Wandsworth,9,83,1472,16,282,61,A3,PU,E,2012,21/03/2012,51.44507394,-0.23149730100000002
Wandsworth,17,27,490,32,92,31,A3036,PU,E,2012,27/04/2012,51.464098069999999,-0.16453834000000001
