borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Brent,0,41,1933,16,536,186,A406,PU,N,2013,19/04/2013,51.541774289999999,-0.275916669
Brent,6,8,688,16,57,11,A4089,PU,N,2013,26/04/2013,51.561775740000002,-0.28468222600000004
Brent,5,7,418,51,74,17,A404,PU,E,2013,09/05/2013,51.552596909999998,-0.29656688199999998
Brent,0,51,2113,19,548,240,A406,PU,E,2013,09/07/2013,51.568684619999999,-0.24113414899999999
Brent,11,12,161,14,44,13,A4003,PU,E,2013,10/05/2013,51.54169649,-0.19891224600000001
Brent,4,13,465,13,104,26,A4005,PU,N,2013,09/10/2013,51.542645810000003,-0.30487006899999997
Brent,0,49,2163,14,566,196,A406,PU,N,2013,21/03/2013,51.546602669999999,-0.26794609800000002
Brent,2,3,487,10,83,15,A404,PU,N,2013,03/05/2013,51.562650470000001,-0.320284925
Brent,4,7,359,12,57,12,A404,PU,N,2013,28/06/2013,51.560844709999998,-0.31977438800000002
Brent,1,4,533,33,113,15,A4088,PU,E,2013,19/09/2013,51.565518470000001,-0.27011305499999999
Brent,6,40,1338,47,238,50,A4088,PU,E,2013,02/05/2013,51.560905570000003,-0.25614975299999998
Brent,3,6,527,34,96,25,A4089,PU,N,2013,18/04/2013,51.563488749999998,-0.27884669600000001
