borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Lambeth,34,10,155,3,39,7,B222,BU,N,2015,2015-09-29,51.463880291000002,-0.10117376300000001
Lambeth,31,6,97,2,30,4,B222,BU,N,2015,2015-10-19,51.454616708000003,-0.102767259
Lambeth,4,10,134,3,36,6,C,CU,N,2015,2015-10-16,51.460351188999994,-0.14246227
Lambeth,28,4,96,2,26,2,C,CU,N,2015,2015-10-13,51.472361643999996,-0.10737325199999999
Lambeth,14,4,106,0,19,4,C,CU,E,2015,2015-05-08,51.456974215000002,-0.13649618599999999
Lambeth,0,0,12,0,2,0,U,UU,N,2015,2015-05-12,51.423724426000007,-0.13623807300000002
Lambeth,1,0,11,0,1,0,U,UU,N,2015,2015-10-09,51.429040663999999,-0.136338233
Lambeth,2,0,12,0,3,0,U,UU,N,2015,2015-07-01,51.461450233999997,-0.12394794099999999
Lambeth,1,0,6,0,2,0,U,UU,E,2015,2015-04-29,51.489249058999995,-0.11626739300000001
Lambeth,0,1,56,0,11,0,U,UU,E,2015,2015-10-05,51.424517782999999,-0.10607105999999999
Lambeth,5,2,69,0,9,0,U,UU,E,2015,2015-10-20,51.43168549,-0.125685408
Lambeth,2,1,14,0,2,0,U,UU,E,2015,2015-03-27,51.440497466000004,-0.135785567
