borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hackney,68,39,599,29,71,26,A105,PU,N,2013,13/05/2013,51.571826389999998,-0.096707723000000009
Hackney,115,46,410,28,101,47,A5201,PU,E,2013,24/05/2013,51.527211139999999,-0.079394885999999998
Hackney,222,118,747,37,213,72,A5201,PU,E,2013,23/10/2013,51.526182290000001,-0.085219089999999997
Hackney,58,31,323,30,81,26,A104,PU,E,2013,25/09/2013,51.547096879999998,-0.069182700999999999
Hackney,24,8,327,73,92,45,A107,PU,N,2013,26/04/2013,51.538799859999997,-0.056844059000000002
Hackney,61,27,186,20,84,31,A5201,PU,E,2013,14/05/2013,51.526714390000002,-0.082010742999999997
Hackney,59,33,480,47,102,23,A10,PU,N,2013,20/06/2013,51.566046280000002,-0.073141530999999996
Hackney,54,39,346,47,126,46,A503,PU,N,2013,04/06/2013,51.57002911,-0.096782791999999992
Hackney,86,81,558,16,147,62,A1202,PU,E,2013,13/06/2013,51.52360951,-0.079113973000000004
Hackney,13,23,131,39,46,11,A1200,PU,N,2013,15/03/2013,51.528707359999999,-0.088414645
Hackney,35,28,731,51,127,34,A10,PU,N,2013,17/09/2013,51.575025429999997,-0.072328852999999999
Hackney,10,4,249,21,76,27,A106,PU,E,2013,27/06/2013,51.54002449,-0.054773002000000001
Hackney,21,56,376,26,87,20,A1200,PU,N,2013,24/10/2013,51.530292019999997,-0.086329811999999992
Hackney,64,64,479,32,167,50,A501,PU,E,2013,09/05/2013,51.528393569999999,-0.091786930000000003
Hackney,13,30,681,23,208,28,A106,PU,E,2013,02/07/2013,51.544848850000001,-0.032385893999999998
Hackney,0,77,1771,9,640,127,A12,PU,N,2013,20/06/2013,51.547911799999994,-0.030032570000000001
