borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Redbridge,3,5,440,5,54,8,B177,BU,N,2010,2010-10-12,51.581954209999999,0.117325267
Redbridge,1,0,39,3,5,1,U,UU,N,2010,2010-05-05,51.582434676999995,0.030611581000000002
