borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Sutton,2,2,190,3,31,4,B278,BR,N,2010,2010-10-06,51.341722673999996,-0.16832567800000001
Sutton,2,2,351,5,64,11,B272,BU,E,2010,2010-10-13,51.361012514999999,-0.13078400800000001
Sutton,6,7,898,19,51,14,B2230,BU,E,2010,2010-07-02,51.352657828000005,-0.19205998199999999
Sutton,2,5,417,26,41,8,B2230,BU,E,2010,2010-03-17,51.381475625,-0.19124079699999999
Sutton,0,2,639,10,83,32,C,CU,N,2010,2010-06-11,51.385047101000005,-0.17740382899999999
Sutton,3,4,262,4,34,6,C,CU,E,2010,2010-03-18,51.358546850000003,-0.19314954899999998
Sutton,0,0,32,0,4,0,U,UU,E,2010,2010-05-18,51.365706916999997,-0.20908643800000001
Sutton,0,1,88,0,10,1,U,UU,E,2010,2010-04-29,51.356753691999998,-0.18767608300000002
Sutton,0,0,3,0,0,0,U,UU,N,2010,2010-05-21,51.351826771999995,-0.16120168599999998
Sutton,1,1,62,0,5,0,U,UU,N,2010,2010-09-27,51.353589278000001,-0.15205445000000001
Sutton,1,2,469,5,72,38,B272,BU,N,2010,2010-03-25,51.370944227999999,-0.13214673199999999
Sutton,0,0,6,0,1,0,U,UU,N,2010,2010-09-16,51.348150346000004,-0.19834041300000002
Sutton,1,0,48,0,5,0,U,UU,N,2010,2010-05-10,51.356550293000005,-0.134053649
