borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Sutton,2,2,311,0,50,4,B278,BR,E,2016,2016-10-12,51.341722673999996,-0.16832567800000001
Sutton,2,6,344,4,85,11,B272,BU,N,2016,2016-10-05,51.361012514999999,-0.13078400800000001
Sutton,5,5,497,17,79,8,B2230,BU,N,2016,2016-07-01,51.352657828000005,-0.19205998199999999
Sutton,0,0,66,0,10,0,B283,BU,E,2016,2016-10-05,51.340483066000004,-0.20324986899999997
Sutton,8,9,356,26,59,4,B2230,BU,N,2016,2016-03-23,51.381475625,-0.19124079699999999
Sutton,3,7,338,12,95,18,C,CU,E,2016,2016-06-10,51.385589793000001,-0.17876196
Sutton,1,0,34,0,5,0,U,UU,E,2016,2016-05-17,51.365706916999997,-0.20908643800000001
Sutton,0,0,66,4,11,0,U,UU,E,2016,2016-04-28,51.356753691999998,-0.18767608300000002
Sutton,0,0,3,0,0,0,U,UU,N,2016,2016-09-19,51.349879379999997,-0.18800477100000001
Sutton,0,0,2,0,0,0,U,UU,N,2016,2016-05-20,51.351826771999995,-0.16120168599999998
Sutton,0,0,56,0,7,0,U,UU,N,2016,2016-10-03,51.353589278000001,-0.15205445000000001
Sutton,0,0,12,0,1,0,U,UU,N,2016,2016-09-22,51.348150346000004,-0.19834041300000002
Sutton,0,0,62,0,7,0,U,UU,N,2016,2016-05-09,51.356550293000005,-0.134053649
