borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Brent,0,7,393,19,74,60,B4557,BU,N,2012,2012-10-12,51.554028185,-0.26172107699999997
Brent,25,6,149,1,36,4,B451,BU,E,2012,2012-05-22,51.533886905000003,-0.209212497
Brent,3,8,438,18,46,14,C,CU,N,2012,2012-09-25,51.568407364999999,-0.29485054100000002
Brent,8,1,54,8,11,3,C,CU,N,2012,2012-05-29,51.543451619999999,-0.27501683700000001
Brent,1,0,9,0,0,0,U,UU,E,2012,2012-06-19,51.585656736000004,-0.29872291300000003
Brent,1,0,17,1,3,0,U,UU,N,2012,2012-06-21,51.584766458999994,-0.25341763100000003
Brent,3,0,17,0,3,0,U,UU,N,2012,2012-09-13,51.550838067000001,-0.26977571100000003
Brent,0,0,3,0,1,0,U,UU,N,2012,2012-10-17,51.532574491000005,-0.23595171199999998
Brent,1,0,19,0,2,0,U,UU,E,2012,2012-10-02,51.572060271000005,-0.30679206800000003
Brent,1,0,90,0,8,2,U,UU,W,2012,2012-09-17,51.556578703999996,-0.31512793
Brent,3,0,72,0,10,0,C,CU,E,2012,2012-05-30,51.550854848,-0.23468214800000001
