borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Brent,0,5,383,11,102,83,B4557,BU,E,2010,2010-10-22,51.554028185,-0.26172107699999997
Brent,19,9,215,2,43,3,B451,BU,E,2010,2010-05-18,51.533886905000003,-0.209212497
Brent,4,4,562,28,31,11,C,CU,E,2010,2010-09-21,51.568407364999999,-0.29485054100000002
Brent,6,3,126,11,18,20,C,CU,N,2010,2010-05-25,51.543451619999999,-0.27501683700000001
Brent,0,1,250,1,27,2,C,CU,E,2010,2010-06-30,51.595262751999996,-0.27179857099999999
Brent,0,0,15,0,3,1,U,UU,N,2010,2010-06-17,51.584766458999994,-0.25341763100000003
Brent,0,0,14,0,1,0,U,UU,N,2010,2010-09-09,51.550838067000001,-0.26977571100000003
Brent,0,0,3,0,0,0,U,UU,E,2010,2010-10-13,51.532574491000005,-0.23595171199999998
Brent,0,0,8,0,1,0,U,UU,E,2010,2010-09-28,51.572060271000005,-0.30679206800000003
Brent,0,1,52,1,14,0,U,UU,N,2010,2010-10-07,51.543918283000004,-0.287228606
Brent,1,0,22,0,5,0,U,UU,W,2010,2010-09-13,51.556578703999996,-0.31512793
Brent,2,1,68,1,10,2,C,CU,E,2010,2010-05-26,51.550854848,-0.23468214800000001
