borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Brent,1,9,393,21,73,48,B4557,BU,N,2014,2014-10-10,51.554028185,-0.26172107699999997
Brent,20,9,151,0,31,4,B451,BU,E,2014,2014-05-20,51.533886905000003,-0.209212497
Brent,5,7,379,15,46,15,C,CU,N,2014,2014-09-23,51.568407364999999,-0.29485054100000002
Brent,17,4,162,8,34,11,C,CU,N,2014,2014-06-03,51.543451619999999,-0.27501683700000001
Brent,1,1,246,0,33,3,C,CU,E,2014,2014-07-02,51.595262751999996,-0.27179857099999999
Brent,1,0,19,0,1,0,U,UU,E,2014,2014-06-17,51.585656736000004,-0.29872291300000003
Brent,0,0,18,0,1,0,U,UU,N,2014,2014-06-19,51.584766458999994,-0.25341763100000003
Brent,3,0,23,0,2,0,U,UU,N,2014,2014-09-11,51.550838067000001,-0.26977571100000003
Brent,0,0,13,0,1,0,U,UU,E,2014,2014-09-30,51.572060271000005,-0.30679206800000003
Brent,3,1,43,0,6,1,U,UU,E,2014,2014-09-25,51.543918283000004,-0.287228606
Brent,1,2,85,1,13,1,U,UU,W,2014,2014-09-15,51.556578703999996,-0.31512793
Brent,4,4,66,0,15,2,C,CU,E,2014,2014-06-04,51.550854848,-0.23468214800000001
