borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Brent,0,7,397,21,89,47,B4557,BU,N,2016,2016-10-14,51.554028185,-0.26172107699999997
Brent,5,8,399,14,55,8,C,CU,N,2016,2016-09-27,51.568407364999999,-0.29485054100000002
Brent,19,9,191,10,39,16,C,CU,N,2016,2016-05-24,51.543451619999999,-0.27501683700000001
Brent,0,2,227,0,31,2,C,CU,E,2016,2016-06-29,51.595262751999996,-0.27179857099999999
Brent,0,0,15,0,2,0,U,UU,E,2016,2016-06-14,51.585656736000004,-0.29872291300000003
Brent,0,0,19,0,2,0,U,UU,N,2016,2016-06-16,51.584766458999994,-0.25341763100000003
Brent,5,1,24,0,2,0,U,UU,N,2016,2016-09-15,51.550838067000001,-0.26977571100000003
Brent,0,0,13,0,1,0,U,UU,E,2016,2016-10-04,51.572060271000005,-0.30679206800000003
Brent,4,1,47,0,8,0,U,UU,E,2016,2016-09-29,51.543918283000004,-0.287228606
Brent,0,1,42,0,5,0,U,UU,E,2016,2016-09-19,51.556578703999996,-0.31512793
Brent,5,5,80,0,19,3,C,CU,E,2016,2016-05-25,51.550854848,-0.23468214800000001
