borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Bexley,1,1,207,0,39,3,C,CU,N,2016,2016-09-23,51.475428513000004,0.15711667500000001
Bexley,0,0,9,0,2,0,U,UU,N,2016,2016-06-15,51.477510528999993,0.18551362499999999
Bexley,0,0,15,0,2,0,U,UU,N,2016,2016-05-12,51.462852841999997,0.14653221899999999
Bexley,1,0,48,0,7,0,U,UU,E,2016,2016-09-30,51.481310405000002,0.15415366999999999
Bexley,0,0,29,0,4,0,U,UU,N,2016,2016-06-09,51.455583838999999,0.10001402500000001
