borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Croydon,4,6,273,9,38,9,B273,BU,E,2011,2011-05-13,51.414442868000002,-0.11536054499999999
Croydon,2,3,262,18,39,13,B266,BU,E,2011,2011-09-30,51.394182138999994,-0.11199593099999999
Croydon,3,6,314,12,56,9,B273,BU,N,2011,2011-09-14,51.407909563999993,-0.10559269800000001
Croydon,6,3,177,0,34,5,C,CU,N,2011,2011-10-12,51.380306875000002,-0.094805285000000003
Croydon,1,2,175,0,32,6,C,CU,E,2011,2011-06-24,51.389791836999997,-0.102417223
Croydon,2,1,123,10,11,2,C,CU,N,2011,2011-10-19,51.388526028000001,-0.079918542999999995
Croydon,0,0,77,0,11,1,C,CU,E,2011,2011-06-28,51.401901530000004,-0.085066108000000001
Croydon,0,0,86,6,11,1,C,CU,E,2011,2011-10-17,51.370791521999998,-0.042917467000000001
Croydon,3,2,92,9,15,3,C,CU,N,2011,2011-07-15,51.397199049999998,-0.074135772000000003
Croydon,0,0,58,2,5,0,C,CU,E,2011,2011-09-21,51.323601876000005,-0.098892761999999995
Croydon,0,0,10,0,1,0,U,UU,N,2011,2011-05-10,51.402461906999996,-0.097939094000000004
Croydon,0,0,56,0,3,0,U,UU,E,2011,2011-09-20,51.330115381000006,-0.099613834999999998
Croydon,0,3,5,1,1,0,U,UU,N,2011,2011-10-21,51.373675441000003,-0.082996921000000001
Croydon,1,0,52,0,7,1,U,UU,E,2011,2011-03-25,51.413759229999997,-0.083190087999999995
Croydon,0,0,7,0,1,0,U,UU,N,2011,2011-10-13,51.399326145000003,-0.083204122000000005
Croydon,0,0,23,0,2,0,U,UU,E,2011,2011-10-12,51.381276645,-0.045042577
Croydon,0,0,12,0,2,0,U,UU,E,2011,2011-03-18,51.393669283999998,-0.087580433999999999
Croydon,0,0,13,0,2,0,U,UU,N,2011,2011-03-18,51.407379803000005,-0.12465205900000001
Croydon,3,2,128,12,18,3,B243,BU,N,2011,2011-09-29,51.382518611000002,-0.081549599
Croydon,0,0,56,0,5,0,U,UU,N,2011,2011-05-11,51.418173564999996,-0.11640081400000001
Croydon,1,0,93,0,12,1,U,UU,S,2011,2011-05-03,51.388304778999995,-0.069191293000000001
