borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Croydon,5,6,312,8,51,4,B273,BU,E,2014,2014-05-09,51.414442868000002,-0.11536054499999999
Croydon,3,5,299,16,55,10,B266,BU,E,2014,2014-09-26,51.394182138999994,-0.11199593099999999
Croydon,7,8,338,9,62,5,B273,BU,N,2014,2014-09-10,51.407909563999993,-0.10559269800000001
Croydon,5,3,164,0,36,2,C,CU,N,2014,2014-10-08,51.380306875000002,-0.094805285000000003
Croydon,1,2,168,0,31,1,C,CU,E,2014,2014-06-20,51.389791836999997,-0.102417223
Croydon,1,2,99,7,16,2,C,CU,N,2014,2014-10-15,51.388526028000001,-0.079918542999999995
Croydon,0,0,63,0,9,0,C,CU,E,2014,2014-06-24,51.401901530000004,-0.085066108000000001
Croydon,0,0,91,4,12,0,C,CU,E,2014,2014-10-13,51.370791521999998,-0.042917467000000001
Croydon,0,0,66,2,7,0,C,CU,E,2014,2014-09-17,51.323601876000005,-0.098892761999999995
Croydon,0,0,10,0,1,0,U,UU,N,2014,2014-05-20,51.402461906999996,-0.097939094000000004
Croydon,0,0,54,0,1,0,U,UU,E,2014,2014-09-16,51.330115381000006,-0.099613834999999998
Croydon,0,0,10,0,2,0,U,UU,N,2014,2014-10-17,51.373675441000003,-0.082996921000000001
Croydon,0,0,61,0,8,0,U,UU,E,2014,2014-05-02,51.413759229999997,-0.083190087999999995
Croydon,0,0,7,0,2,0,U,UU,N,2014,2014-10-09,51.399326145000003,-0.083204122000000005
Croydon,0,0,21,0,2,0,U,UU,E,2014,2014-10-08,51.381276645,-0.045042577
Croydon,1,0,14,0,2,0,U,UU,E,2014,2014-04-24,51.393669283999998,-0.087580433999999999
Croydon,0,0,14,0,2,0,U,UU,N,2014,2014-04-24,51.407379803000005,-0.12465205900000001
Croydon,3,4,272,13,41,6,B243,BU,E,2014,2014-09-25,51.382518611000002,-0.081549599
Croydon,3,1,144,0,22,1,U,UU,S,2014,2014-05-13,51.388304778999995,-0.069191293000000001
