borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Croydon,2,3,271,9,51,5,B273,BU,E,2010,2010-05-07,51.414442868000002,-0.11536054499999999
Croydon,6,10,279,15,54,9,B266,BU,N,2010,2010-09-24,51.394182138999994,-0.11199593099999999
Croydon,2,6,340,12,43,8,B273,BU,N,2010,2010-09-08,51.407909563999993,-0.10559269800000001
Croydon,2,2,167,0,24,5,C,CU,N,2010,2010-10-06,51.380306875000002,-0.094805285000000003
Croydon,1,2,164,0,27,4,C,CU,N,2010,2010-06-18,51.389791836999997,-0.102417223
Croydon,0,0,131,5,17,4,C,CU,N,2010,2010-10-20,51.388526028000001,-0.079918542999999995
Croydon,1,0,74,0,10,2,C,CU,E,2010,2010-06-22,51.401901530000004,-0.085066108000000001
Croydon,0,0,77,4,8,1,C,CU,E,2010,2010-10-04,51.370791521999998,-0.042917467000000001
Croydon,2,2,113,11,16,2,C,CU,N,2010,2010-07-09,51.397199049999998,-0.074135772000000003
Croydon,0,0,12,0,2,0,U,UU,N,2010,2010-05-04,51.402461906999996,-0.097939094000000004
Croydon,0,0,45,0,1,0,U,UU,E,2010,2010-09-14,51.330115381000006,-0.099613834999999998
Croydon,0,0,48,0,6,0,U,UU,E,2010,2010-03-19,51.413759229999997,-0.083190087999999995
Croydon,0,0,6,0,0,0,U,UU,E,2010,2010-10-07,51.399326145000003,-0.083204122000000005
Croydon,0,0,23,0,2,0,U,UU,N,2010,2010-10-20,51.381276645,-0.045042577
Croydon,0,0,13,0,2,0,U,UU,N,2010,2010-03-12,51.407379803000005,-0.12465205900000001
Croydon,4,5,244,8,40,8,B243,BU,N,2010,2010-09-23,51.382518611000002,-0.081549599
Croydon,0,1,61,0,6,1,U,UU,N,2010,2010-05-05,51.418173564999996,-0.11640081400000001
Croydon,3,1,101,1,11,1,U,UU,S,2010,2010-04-27,51.388304778999995,-0.069191293000000001
