borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Croydon,3,6,300,14,52,9,B266,BU,E,2016,2016-09-30,51.394182138999994,-0.11199593099999999
Croydon,5,7,304,8,51,4,B273,BU,N,2016,2016-09-07,51.407909563999993,-0.10559269800000001
Croydon,7,3,168,0,38,3,C,CU,N,2016,2016-10-12,51.380306875000002,-0.094805285000000003
Croydon,1,2,157,0,29,2,C,CU,E,2016,2016-06-17,51.389791836999997,-0.102417223
Croydon,0,1,97,0,16,0,C,CU,E,2016,2016-06-21,51.401901530000004,-0.085066108000000001
Croydon,0,0,89,5,10,0,C,CU,E,2016,2016-10-17,51.370791521999998,-0.042917467000000001
Croydon,3,1,59,4,9,0,C,CU,N,2016,2016-07-08,51.397199049999998,-0.074135772000000003
Croydon,0,0,64,2,9,0,C,CU,E,2016,2016-09-21,51.323601876000005,-0.098892761999999995
Croydon,0,0,57,0,3,0,U,UU,E,2016,2016-09-20,51.330115381000006,-0.099613834999999998
Croydon,0,0,12,0,3,0,U,UU,N,2016,2016-10-21,51.373675441000003,-0.082996921000000001
Croydon,0,0,9,0,1,0,U,UU,N,2016,2016-10-13,51.399326145000003,-0.083204122000000005
Croydon,0,0,21,0,3,0,U,UU,E,2016,2016-10-12,51.381276645,-0.045042577
Croydon,0,0,17,0,4,0,U,UU,E,2016,2016-03-04,51.393669283999998,-0.087580433999999999
Croydon,4,4,294,4,55,3,B243,BU,E,2016,2016-09-29,51.382518611000002,-0.081549599
Croydon,1,1,69,0,11,0,U,UU,N,2016,2016-05-04,51.418173564999996,-0.11640081400000001
Croydon,2,0,53,0,9,0,U,UU,N,2016,2016-04-26,51.388304778999995,-0.069191293000000001
