borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Croydon,4,5,260,8,45,4,B273,BU,E,2013,2013-05-10,51.414442868000002,-0.11536054499999999
Croydon,3,6,275,18,41,6,B266,BU,E,2013,2013-09-27,51.394182138999994,-0.11199593099999999
Croydon,10,5,332,9,47,7,B273,BU,N,2013,2013-09-11,51.407909563999993,-0.10559269800000001
Croydon,8,2,188,0,41,2,C,CU,N,2013,2013-10-09,51.380306875000002,-0.094805285000000003
Croydon,0,1,161,1,41,0,C,CU,E,2013,2013-06-21,51.389791836999997,-0.102417223
Croydon,1,1,119,6,22,0,C,CU,N,2013,2013-10-16,51.388526028000001,-0.079918542999999995
Croydon,0,0,83,0,13,0,C,CU,E,2013,2013-06-25,51.401901530000004,-0.085066108000000001
Croydon,2,0,98,3,11,1,C,CU,E,2013,2013-10-14,51.370791521999998,-0.042917467000000001
Croydon,7,5,98,14,20,4,C,CU,N,2013,2013-07-12,51.397199049999998,-0.074135772000000003
Croydon,0,0,64,2,9,0,C,CU,E,2013,2013-09-18,51.323601876000005,-0.098892761999999995
Croydon,0,0,6,0,2,0,U,UU,N,2013,2013-05-07,51.402461906999996,-0.097939094000000004
Croydon,0,0,54,0,2,0,U,UU,E,2013,2013-09-17,51.330115381000006,-0.099613834999999998
Croydon,0,0,10,0,1,0,U,UU,N,2013,2013-10-18,51.373675441000003,-0.082996921000000001
Croydon,0,0,37,0,3,0,U,UU,E,2013,2013-03-22,51.413759229999997,-0.083190087999999995
Croydon,0,0,6,0,1,0,U,UU,N,2013,2013-10-10,51.399326145000003,-0.083204122000000005
Croydon,0,0,15,0,0,0,U,UU,E,2013,2013-10-09,51.381276645,-0.045042577
Croydon,0,0,10,0,2,0,U,UU,E,2013,2013-03-15,51.393669283999998,-0.087580433999999999
Croydon,0,0,18,0,3,0,U,UU,N,2013,2013-03-15,51.407379803000005,-0.12465205900000001
Croydon,3,4,264,11,47,5,B243,BU,E,2013,2013-09-26,51.382518611000002,-0.081549599
Croydon,0,0,51,0,6,0,U,UU,N,2013,2013-05-08,51.418173564999996,-0.11640081400000001
Croydon,3,2,101,1,16,2,U,UU,S,2013,2013-04-30,51.388304778999995,-0.069191293000000001
