borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Lambeth,69,170,1342,27,496,179,A3205,PU,W,2011,29/09/2011,51.484332610000003,-0.12483812300000001
Lambeth,59,61,529,85,145,31,A23,PU,N,2011,06/04/2011,51.465361229999999,-0.113810436
Lambeth,101,91,327,39,130,26,A3,PU,N,2011,19/05/2011,51.461682150000001,-0.13793114100000001
Lambeth,4,11,311,23,64,15,A215,PU,N,2011,28/06/2011,51.428834170000002,-0.104396485
Lambeth,271,147,644,59,249,56,A3,PU,N,2011,06/04/2011,51.483921819999999,-0.110452149
Lambeth,13,10,212,26,42,10,A204,PU,N,2011,24/03/2011,51.458817170000003,-0.11508788
Lambeth,59,39,295,31,106,30,A202,PU,E,2011,24/05/2011,51.477482430000002,-0.101501762
Lambeth,69,146,1371,56,576,126,A203,PU,S,2011,16/09/2011,51.485919109999998,-0.12170510300000001
Lambeth,54,15,129,20,36,22,A3216,PU,N,2011,12/05/2011,51.463865140000003,-0.149719359
Lambeth,21,16,197,42,55,13,A203,PU,E,2011,14/07/2011,51.465299119999997,-0.11554063199999999
