borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Westminster,51,26,195,37,49,28,B323,BU,E,2013,2013-09-16,51.494791436000007,-0.125993629
Westminster,22,9,152,10,37,14,B324,BU,N,2013,2013-06-12,51.493986908999993,-0.13701838299999999
Westminster,53,47,225,0,78,15,B506,BU,S,2013,2013-09-12,51.519612866000003,-0.14251681199999999
Westminster,1,1,17,0,3,0,U,UU,N,2013,2013-06-17,51.490885632000001,-0.14162475999999999
Westminster,7,2,46,0,6,4,U,UU,N,2013,2013-04-15,51.516547019999997,-0.194384311
Westminster,0,0,8,0,2,0,U,UU,N,2013,2013-05-23,51.517373938999995,-0.19260760600000001
Westminster,19,4,28,0,5,0,U,UU,N,2013,2013-07-04,51.512258426999999,-0.18976922399999999
Westminster,0,1,12,0,7,1,U,UU,W,2013,2013-06-14,51.514430671000007,-0.13668882900000001
Westminster,28,20,361,79,77,13,U,UU,E,2013,2013-05-16,51.492920706999996,-0.14919137900000001
Westminster,5,1,23,0,4,0,U,UU,N,2013,2013-10-21,51.512689818000005,-0.16889826300000002
