borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hillingdon,0,7,1094,6,74,19,B483,BR,N,2013,2013-06-25,51.553319668,-0.47043909799999994
Hillingdon,2,2,301,20,38,7,B469,BU,E,2013,2013-06-07,51.611716486999995,-0.43244263399999999
Hillingdon,1,4,677,7,96,32,B465,BU,E,2013,2013-07-02,51.522460583999994,-0.44866959200000001
Hillingdon,3,4,506,2,60,12,B466,BU,N,2013,2013-05-08,51.558305176000005,-0.44541629599999999
Hillingdon,3,7,737,6,103,22,B466,BU,N,2013,2013-05-16,51.567550231000006,-0.44143611100000002
Hillingdon,3,3,403,6,52,12,B467,BU,E,2013,2013-10-17,51.565845330000002,-0.44781393700000005
Hillingdon,1,0,86,0,14,0,C,CU,N,2013,2013-05-17,51.587420242,-0.39586333200000001
Hillingdon,1,1,232,0,43,8,C,CU,N,2013,2013-04-17,51.504507715000003,-0.42538956200000005
Hillingdon,1,0,342,4,25,7,C,CU,N,2013,2013-06-11,51.528394911000007,-0.47469112799999996
Hillingdon,0,2,325,3,37,3,C,CU,N,2013,2013-09-18,51.575680562999999,-0.41469103799999996
Hillingdon,0,5,719,38,179,93,C,CU,E,2013,2013-05-03,51.461472511000004,-0.48281075100000004
Hillingdon,0,0,56,0,5,0,C,CU,N,2013,2013-05-24,51.524375378000002,-0.44184387200000003
Hillingdon,0,0,133,0,16,6,C,CU,E,2013,2013-07-11,51.486605238000003,-0.429491866
Hillingdon,0,0,87,0,13,0,U,UU,N,2013,2013-05-01,51.539491667,-0.44934511500000002
Hillingdon,1,1,73,0,10,0,U,UU,E,2013,2013-09-23,51.562960435000001,-0.38463408600000004
Hillingdon,0,0,61,0,6,0,U,UU,E,2013,2013-04-29,51.498853808,-0.42823529899999996
Hillingdon,0,0,55,0,5,1,U,UU,E,2013,2013-09-30,51.613245982999999,-0.41775896600000001
Hillingdon,3,1,53,0,7,0,U,UU,N,2013,2013-06-14,51.521390693999997,-0.43514227799999999
Hillingdon,0,0,38,0,2,0,U,UU,N,2013,2013-10-04,51.585135103999995,-0.39249399899999998
Hillingdon,1,0,70,0,5,0,U,UU,E,2013,2013-06-04,51.511669351000002,-0.41632309299999998
Hillingdon,0,0,10,0,1,0,U,UU,E,2013,2013-06-18,51.590561030000003,-0.40860079299999996
Hillingdon,1,0,72,0,11,1,U,UU,E,2013,2013-07-12,51.501392603999996,-0.42042537299999999
Hillingdon,1,0,3,0,1,0,U,UU,N,2013,2013-03-22,51.500568585000003,-0.42267262500000002
Hillingdon,1,0,132,3,33,19,U,UU,N,2013,2013-10-01,51.471405468,-0.42592470799999999
Hillingdon,0,0,11,0,2,0,U,UU,E,2013,2013-03-19,51.563280858999995,-0.43954782299999995
Hillingdon,1,0,35,0,2,0,U,UU,E,2013,2013-04-19,51.517739126000002,-0.39646766200000005
Hillingdon,0,0,12,0,1,0,U,UU,E,2013,2013-03-15,51.563109798999996,-0.39552146200000005
Hillingdon,0,0,61,0,8,0,U,UU,E,2013,2013-04-16,51.537893428999993,-0.427900224
Hillingdon,0,0,3,0,0,0,U,UU,E,2013,2013-06-20,51.515965354999999,-0.42617632700000002
