borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hillingdon,4,10,745,8,97,24,B483,BR,N,2015,2015-06-23,51.553319668,-0.47043909799999994
Hillingdon,0,1,222,11,23,2,B469,BU,E,2015,2015-06-05,51.611716486999995,-0.43244263399999999
Hillingdon,4,10,834,9,129,24,B465,BU,E,2015,2015-06-30,51.522460583999994,-0.44866959200000001
Hillingdon,3,4,539,3,85,11,B466,BU,N,2015,2015-05-06,51.558305176000005,-0.44541629599999999
Hillingdon,4,6,736,7,100,16,B466,BU,N,2015,2015-05-14,51.567550231000006,-0.44143611100000002
Hillingdon,4,4,455,5,60,9,B467,BU,E,2015,2015-10-22,51.565845330000002,-0.44781393700000005
Hillingdon,0,0,82,0,8,0,C,CU,N,2015,2015-05-15,51.587420242,-0.39586333200000001
Hillingdon,3,2,246,0,46,7,C,CU,N,2015,2015-04-15,51.504507715000003,-0.42538956200000005
Hillingdon,2,2,243,10,41,2,C,CU,N,2015,2015-06-09,51.528394911000007,-0.47469112799999996
Hillingdon,3,5,347,4,46,4,C,CU,N,2015,2015-09-09,51.575680562999999,-0.41469103799999996
Hillingdon,0,0,5,0,0,0,C,CU,E,2015,2015-05-05,51.519134534999999,-0.42378977200000001
Hillingdon,3,6,699,28,165,108,C,CU,E,2015,2015-05-01,51.461472511000004,-0.48281075100000004
Hillingdon,1,0,72,0,13,0,C,CU,N,2015,2015-05-22,51.524375378000002,-0.44184387200000003
Hillingdon,0,0,76,0,8,0,U,UU,N,2015,2015-04-29,51.539491667,-0.44934511500000002
Hillingdon,1,0,72,0,11,0,U,UU,E,2015,2015-09-28,51.562960435000001,-0.38463408600000004
Hillingdon,0,0,32,0,3,0,U,UU,N,2015,2015-06-12,51.521390693999997,-0.43514227799999999
Hillingdon,0,0,39,0,3,0,U,UU,N,2015,2015-10-09,51.585135103999995,-0.39249399899999998
Hillingdon,2,1,58,0,16,1,U,UU,E,2015,2015-07-10,51.501392603999996,-0.42042537299999999
Hillingdon,0,0,12,0,1,0,U,UU,N,2015,2015-03-20,51.500568585000003,-0.42267262500000002
Hillingdon,1,1,180,6,36,11,U,UU,N,2015,2015-10-06,51.471405468,-0.42592470799999999
Hillingdon,1,0,31,0,4,0,U,UU,E,2015,2015-03-27,51.517739126000002,-0.39646766200000005
Hillingdon,0,0,17,0,2,0,U,UU,E,2015,2015-03-13,51.563109798999996,-0.39552146200000005
Hillingdon,0,0,55,0,9,0,U,UU,E,2015,2015-04-14,51.537893428999993,-0.427900224
Hillingdon,0,0,3,0,0,0,U,UU,E,2015,2015-06-18,51.515965354999999,-0.42617632700000002
