borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hillingdon,1,7,809,11,122,39,B483,BR,N,2011,2011-06-28,51.553319668,-0.47043909799999994
Hillingdon,3,7,332,13,33,4,B469,BU,E,2011,2011-06-10,51.611716486999995,-0.43244263399999999
Hillingdon,2,6,906,7,110,29,B465,BU,E,2011,2011-07-05,51.522460583999994,-0.44866959200000001
Hillingdon,1,4,636,4,85,26,B466,BU,N,2011,2011-05-11,51.558305176000005,-0.44541629599999999
Hillingdon,5,6,636,15,118,83,B466,BU,N,2011,2011-05-19,51.567550231000006,-0.44143611100000002
Hillingdon,3,2,310,4,36,14,B467,BU,E,2011,2011-10-20,51.565845330000002,-0.44781393700000005
Hillingdon,1,0,104,0,7,1,C,CU,N,2011,2011-05-20,51.587420242,-0.39586333200000001
Hillingdon,1,0,200,0,35,8,C,CU,N,2011,2011-04-06,51.504507715000003,-0.42538956200000005
Hillingdon,3,2,219,9,26,6,C,CU,N,2011,2011-06-14,51.528394911000007,-0.47469112799999996
Hillingdon,1,4,336,5,48,8,C,CU,N,2011,2011-09-21,51.575680562999999,-0.41469103799999996
Hillingdon,1,7,721,28,155,179,C,CU,E,2011,2011-05-06,51.461472511000004,-0.48281075100000004
Hillingdon,2,1,50,0,3,1,C,CU,N,2011,2011-05-27,51.524375378000002,-0.44184387200000003
Hillingdon,1,1,115,0,14,6,C,CU,E,2011,2011-07-14,51.486605238000003,-0.429491866
Hillingdon,8,7,900,16,86,49,U,UU,E,2011,2011-10-19,51.533056513999995,-0.45299520900000001
Hillingdon,0,0,36,0,5,1,U,UU,N,2011,2011-05-04,51.539491667,-0.44934511500000002
Hillingdon,1,0,68,0,7,0,U,UU,E,2011,2011-09-26,51.562960435000001,-0.38463408600000004
Hillingdon,0,1,42,0,8,0,U,UU,E,2011,2011-05-09,51.498853808,-0.42823529899999996
Hillingdon,0,0,44,0,2,0,U,UU,E,2011,2011-10-03,51.613245982999999,-0.41775896600000001
Hillingdon,3,0,48,0,7,2,U,UU,N,2011,2011-06-17,51.521390693999997,-0.43514227799999999
Hillingdon,0,0,29,0,1,0,U,UU,N,2011,2011-10-07,51.585135103999995,-0.39249399899999998
Hillingdon,1,0,52,0,10,0,U,UU,E,2011,2011-06-07,51.511669351000002,-0.41632309299999998
Hillingdon,1,0,10,0,1,0,U,UU,E,2011,2011-06-21,51.590561030000003,-0.40860079299999996
Hillingdon,1,0,75,0,14,1,U,UU,E,2011,2011-07-15,51.501392603999996,-0.42042537299999999
Hillingdon,1,0,10,0,1,0,U,UU,E,2011,2011-03-22,51.563280858999995,-0.43954782299999995
Hillingdon,0,0,19,0,4,0,U,UU,N,2011,2011-04-01,51.517739126000002,-0.39646766200000005
Hillingdon,0,0,16,0,2,0,U,UU,E,2011,2011-03-18,51.563109798999996,-0.39552146200000005
Hillingdon,0,0,54,0,9,0,U,UU,E,2011,2011-04-05,51.537893428999993,-0.427900224
Hillingdon,0,0,2,0,0,0,U,UU,E,2011,2011-06-23,51.515965354999999,-0.42617632700000002
