borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Westminster,83,117,736,103,194,45,A4,PU,N,2010,08/07/2010,51.506221330000002,-0.14411338099999998
Westminster,34,52,642,87,218,55,A5,PU,N,2010,23/03/2010,51.515705179999998,-0.163905825
Westminster,6,18,405,46,91,29,A41,PU,N,2010,08/06/2010,51.527498200000004,-0.16472892
Westminster,67,68,761,151,358,91,A302,PU,N,2010,11/10/2010,51.49981914,-0.14869580599999999
Westminster,17,33,552,81,123,27,A41,PU,N,2010,25/03/2010,51.522478720000002,-0.16002966099999999
Westminster,80,92,589,12,211,49,A3212,PU,E,2010,18/03/2010,51.486334679999999,-0.13195777
Westminster,146,123,1469,215,441,123,A3217,PU,E,2010,12/05/2010,51.49822313,-0.14443829399999999
Westminster,24,143,1896,152,419,99,A4202,PU,N,2010,27/05/2010,51.509299299999995,-0.155675441
Westminster,62,121,1243,59,353,111,A501,PU,E,2010,24/09/2010,51.524037819999997,-0.14483062099999999
Westminster,69,40,477,0,25,4,A3214,PU,N,2010,16/09/2010,51.501170719999998,-0.12846951600000001
Westminster,70,46,147,68,69,15,A4,PU,E,2010,21/09/2010,51.508930130000003,-0.13687002300000001
Westminster,48,146,1416,44,400,108,A501,PU,E,2010,10/05/2010,51.521254450000001,-0.16224118600000001
Westminster,84,160,1243,60,348,106,A501,PU,E,2010,22/09/2010,51.522458120000003,-0.156426763
Westminster,25,23,418,14,143,28,A5205,PU,E,2010,10/06/2010,51.537160460000003,-0.155832736
Westminster,29,46,605,88,194,50,A5,PU,N,2010,06/10/2010,51.513862690000003,-0.16109747399999999
Westminster,101,58,520,47,123,28,A402,PU,E,2010,29/06/2010,51.510325200000004,-0.18628633100000003
Westminster,52,58,639,54,221,51,A202,PU,S,2010,21/06/2010,51.495216470000003,-0.14196725400000001
Westminster,132,100,431,31,162,44,A3212,PU,N,2010,07/07/2010,51.491365219999999,-0.125990083
Westminster,56,87,737,19,203,51,A4,PU,W,2010,25/06/2010,51.505983309999998,-0.13590949800000002
Westminster,36,52,779,52,162,45,A41,PU,E,2010,14/05/2010,51.530209429999999,-0.16846932000000001
Westminster,96,66,601,70,256,49,A202,PU,N,2010,30/06/2010,51.489263739999998,-0.130671287
Westminster,82,134,827,110,219,58,A4,PU,E,2010,08/10/2010,51.502291769999999,-0.15724073399999999
Westminster,113,110,541,25,159,47,A3211,PU,E,2010,21/04/2010,51.503914289999997,-0.12345800900000001
Westminster,43,38,417,5,86,20,A3217,PU,E,2010,23/04/2010,51.497662320000003,-0.148783202
Westminster,24,135,1574,34,446,129,A501,PU,E,2010,07/05/2010,51.520520019999999,-0.16702746699999999
Westminster,155,194,940,50,250,84,A3211,PU,E,2010,19/05/2010,51.510861239999997,-0.11366108400000001
Westminster,192,141,955,84,209,62,A302,PU,E,2010,20/10/2010,51.500971960000001,-0.12503410199999998
Westminster,135,138,952,232,290,72,A4,PU,E,2010,30/04/2010,51.513234779999998,-0.11586896699999999
Westminster,216,133,1134,203,301,76,A4,PU,W,2010,07/10/2010,51.512253200000004,-0.116341821
Westminster,39,36,510,96,124,30,A3214,PU,N,2010,28/05/2010,51.495280270000002,-0.14599844000000001
Westminster,138,84,768,68,335,63,A202,PU,N,2010,20/09/2010,51.487793539999998,-0.127576937
Westminster,72,158,1487,72,396,117,A501,PU,E,2010,29/04/2010,51.52190521,-0.15843832699999999
Westminster,58,104,760,133,261,73,A4,PU,W,2010,19/03/2010,51.507464859999999,-0.13181416800000001
Westminster,53,48,443,41,177,38,A202,PU,N,2010,02/07/2010,51.491111689999997,-0.13434101400000001
Westminster,36,65,782,26,186,48,A4206,PU,E,2010,28/06/2010,51.519915640000001,-0.17440291800000002
