borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Westminster,69,73,606,85,201,52,A4,PU,E,2014,12/09/2014,51.506221330000002,-0.14411338099999998
Westminster,137,29,345,95,71,19,A4,PU,E,2014,16/09/2014,51.5101911,-0.12233543300000001
Westminster,233,88,478,10,204,60,A3212,PU,E,2014,16/09/2014,51.486334679999999,-0.13195777
Westminster,97,63,1042,222,342,119,A3217,PU,E,2014,08/10/2014,51.49822313,-0.14443829399999999
Westminster,20,97,1648,193,437,124,A4202,PU,N,2014,06/10/2014,51.509299299999995,-0.155675441
Westminster,121,163,1264,74,321,122,A501,PU,E,2014,10/06/2014,51.524037819999997,-0.14483062099999999
Westminster,66,144,1367,51,366,135,A501,PU,E,2014,20/06/2014,51.521254450000001,-0.16224118600000001
Westminster,56,128,1257,99,385,151,A501,PU,E,2014,25/04/2014,51.522458120000003,-0.156426763
Westminster,51,49,704,82,207,51,A5,PU,N,2014,09/07/2014,51.513862690000003,-0.16109747399999999
Westminster,42,7,157,130,19,10,A40,PU,E,2014,09/10/2014,51.513850759999997,-0.154612467
Westminster,48,43,652,47,165,47,A41,PU,E,2014,03/07/2014,51.530209429999999,-0.16846932000000001
Westminster,94,52,540,60,254,49,A202,PU,E,2014,17/10/2014,51.489263739999998,-0.130671287
Westminster,52,117,923,111,226,76,A4,PU,E,2014,29/09/2014,51.502291769999999,-0.15724073399999999
Westminster,140,14,160,57,24,10,A40,PU,E,2014,16/10/2014,51.516059499999997,-0.13506576100000001
Westminster,46,22,322,143,49,14,A3214,PU,S,2014,07/10/2014,51.497054849999998,-0.14448574
Westminster,34,143,1549,53,378,123,A501,PU,E,2014,20/06/2014,51.520520019999999,-0.16702746699999999
Westminster,214,149,798,33,259,106,A3211,PU,E,2014,20/10/2014,51.510861239999997,-0.11366108400000001
Westminster,252,112,899,93,198,71,A302,PU,E,2014,01/10/2014,51.500971960000001,-0.12503410199999998
Westminster,153,124,957,215,250,74,A4,PU,W,2014,20/10/2014,51.512253200000004,-0.116341821
Westminster,132,63,661,65,302,66,A202,PU,E,2014,22/04/2014,51.487793539999998,-0.127576937
Westminster,40,58,916,25,135,40,A404,PU,E,2014,03/09/2014,51.519915640000001,-0.17440291800000002
Westminster,7,9,256,28,113,46,A4,PU,E,2014,25/09/2014,51.508239230000001,-0.129620922
