borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Westminster,246,103,338,33,117,41,A3212,PU,N,2013,30/04/2013,51.497655880000003,-0.125732069
Westminster,26,25,286,35,82,31,A404,PU,E,2013,27/06/2013,51.527267989999999,-0.21389802399999999
Westminster,19,113,1422,164,407,81,A4202,PU,N,2013,08/05/2013,51.509299299999995,-0.155675441
Westminster,79,143,1371,72,339,111,A501,PU,E,2013,09/05/2013,51.524037819999997,-0.14483062099999999
Westminster,32,29,287,27,116,23,A5,PU,N,2013,13/06/2013,51.531229289999999,-0.184907765
Westminster,50,44,540,72,185,41,A5,PU,E,2013,05/09/2013,51.518832770000003,-0.168392446
Westminster,66,112,1410,58,518,118,A501,PU,E,2013,10/09/2013,51.521254450000001,-0.16224118600000001
Westminster,44,43,504,40,162,27,A402,PU,E,2013,17/10/2013,51.512133089999999,-0.17125527100000001
Westminster,66,91,1105,81,349,131,A501,PU,E,2013,25/06/2013,51.522458120000003,-0.156426763
Westminster,58,40,337,7,60,9,A3217,PU,N,2013,24/04/2013,51.495384780000002,-0.15262113499999999
Westminster,40,47,452,119,219,74,A4,PU,E,2013,03/10/2013,51.508907309999998,-0.13204337699999999
Westminster,54,63,799,116,313,90,A302,PU,W,2013,24/05/2013,51.496569039999997,-0.14220038699999998
Westminster,68,114,750,108,248,51,A4,PU,E,2013,22/05/2013,51.502291769999999,-0.15724073399999999
Westminster,18,16,478,32,69,21,A4209,PU,N,2013,12/07/2013,51.516177169999999,-0.171093301
Westminster,30,21,380,0,113,14,A5205,PU,E,2013,03/05/2013,51.529387610000001,-0.17054952700000001
Westminster,59,117,1417,58,377,121,A501,PU,E,2013,09/07/2013,51.520520019999999,-0.16702746699999999
Westminster,46,40,297,29,65,24,A4,PU,N,2013,22/10/2013,51.508110299999991,-0.12717642800000001
Westminster,51,88,1371,75,328,127,A501,PU,E,2013,24/10/2013,51.52190521,-0.15843832699999999
Westminster,82,0,190,92,0,0,A202,PU,N,2013,05/09/2013,51.494776250000001,-0.142561402
Westminster,52,53,848,258,259,76,A302,PU,W,2013,14/05/2013,51.497855829999999,-0.14680157900000002
Westminster,250,51,273,146,101,30,A301,PU,N,2013,12/07/2013,51.510856949999997,-0.11899345199999999
