borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Westminster,32,33,364,84,73,32,A41,PU,S,2015,07/05/2015,51.519726140000003,-0.15653708899999999
Westminster,104,57,400,119,104,39,A4,PU,N,2015,01/10/2015,51.508575360000002,-0.13378622400000001
Westminster,68,55,747,170,291,98,A302,PU,N,2015,17/06/2015,51.49981914,-0.14869580599999999
Westminster,24,117,1512,168,381,128,A4202,PU,N,2015,06/10/2015,51.509299299999995,-0.155675441
Westminster,87,133,1174,70,373,109,A501,PU,E,2015,29/06/2015,51.524037819999997,-0.14483062099999999
Westminster,75,52,452,1,54,8,A3214,PU,E,2015,30/09/2015,51.501170719999998,-0.12846951600000001
Westminster,61,145,1326,55,364,144,A501,PU,E,2015,30/06/2015,51.521254450000001,-0.16224118600000001
Westminster,54,126,1219,79,355,126,A501,PU,E,2015,06/05/2015,51.522458120000003,-0.156426763
Westminster,25,22,374,14,142,35,A5205,PU,E,2015,05/05/2015,51.537160460000003,-0.155832736
Westminster,85,42,555,50,111,24,A402,PU,E,2015,11/09/2015,51.510325200000004,-0.18628633100000003
Westminster,233,71,252,21,118,34,A3212,PU,N,2015,17/06/2015,51.491365219999999,-0.125990083
Westminster,77,52,160,103,63,22,A4,PU,E,2015,09/09/2015,51.507603269999997,-0.12921465699999998
Westminster,63,31,371,0,83,17,A5204,PU,E,2015,22/10/2015,51.516287630000001,-0.14946943599999998
Westminster,22,128,1395,39,351,134,A501,PU,E,2015,29/04/2015,51.520520019999999,-0.16702746699999999
Westminster,26,34,401,110,106,28,A3214,PU,N,2015,13/05/2015,51.495280270000002,-0.14599844000000001
Westminster,73,150,1564,84,356,137,A501,PU,E,2015,11/06/2015,51.52190521,-0.15843832699999999
Westminster,59,39,361,44,169,30,A202,PU,E,2015,05/05/2015,51.491111689999997,-0.13434101400000001
Westminster,36,58,878,26,174,38,A404,PU,E,2015,13/05/2015,51.519915640000001,-0.17440291800000002
