borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Havering,2,5,626,12,91,33,A125,PU,N,2015,01/07/2015,51.52905792,0.18985596100000002
Havering,3,7,610,44,88,20,A125,PU,N,2015,02/06/2015,51.58053984,0.177896357
Havering,0,18,2144,11,487,725,M25,TM,N,2015,11/05/2015,51.542584890000001,0.282229799
Havering,2,25,1172,10,246,74,A12,PU,E,2015,19/06/2015,51.588671679999997,0.17583108100000003
Havering,3,9,583,4,90,23,A125,PU,N,2015,16/06/2015,51.543433649999997,0.19054616199999999
Havering,0,11,2521,5,738,960,M25,TM,N,2015,21/10/2015,51.589212209999999,0.27070684
Havering,1,12,973,5,196,66,A12,PU,E,2015,01/10/2015,51.60011926,0.23659413199999998
Havering,0,55,1960,5,453,456,A13,PR,E,2015,11/09/2015,51.501202990000003,0.21733808100000002
Havering,1,32,1336,13,235,75,A12,PU,E,2015,01/06/2015,51.581076179999997,0.163487878
Havering,2,11,1069,2,212,57,A127,PU,E,2015,21/09/2015,51.587801310000003,0.22227444499999999
Havering,0,10,935,3,235,68,A127,PR,E,2015,28/09/2015,51.574871389999998,0.27287839000000003
Havering,2,6,505,2,75,52,A1306,PR,N,2015,10/07/2015,51.51135833,0.22244311899999999
Havering,0,50,1668,9,466,419,A13,PU,E,2015,12/10/2015,51.514240940000001,0.17905607699999998
