borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Havering,3,10,919,27,117,32,A124,PU,E,2011,23/03/2011,51.565694610000001,0.187460443
Havering,0,24,2090,11,417,769,M25,TM,N,2011,16/05/2011,51.542584890000001,0.282229799
Havering,1,28,1068,8,218,67,A12,PU,E,2011,12/07/2011,51.588671679999997,0.17583108100000003
Havering,3,3,585,14,80,20,A118,PU,E,2011,20/09/2011,51.574517180000001,0.16317637300000001
Havering,1,10,881,22,125,42,A125,PU,N,2011,05/05/2011,51.575679039999997,0.17766395800000001
Havering,0,16,2687,7,476,732,M25,TM,N,2011,10/05/2011,51.589212209999999,0.27070684
Havering,0,12,1226,10,208,64,A12,PU,E,2011,15/06/2011,51.60011926,0.23659413199999998
Havering,0,24,1483,12,385,366,A13,PR,E,2011,01/11/2011,51.501202990000003,0.21733808100000002
Havering,4,6,746,92,75,25,A118,PU,E,2011,12/10/2011,51.580486270000002,0.18078058699999999
Havering,6,5,513,13,57,20,A118,PU,E,2011,21/09/2011,51.588130530000001,0.20482239899999999
Havering,0,14,978,8,223,87,A127,PR,E,2011,16/05/2011,51.574871389999998,0.27287839000000003
Havering,0,38,1901,11,448,310,A13,PU,E,2011,13/07/2011,51.514240940000001,0.17905607699999998
