borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barking and Dagenham,2,3,82,7,10,4,B191,BU,N,2013,2013-09-11,51.552016608000002,0.12432995199999999
Barking and Dagenham,1,1,74,3,24,9,C,CU,N,2013,2013-10-21,51.529927123999997,0.082383735
Barking and Dagenham,6,6,318,5,38,15,C,CU,N,2013,2013-10-17,51.550984145000001,0.11378082699999999
Barking and Dagenham,1,0,13,0,1,0,U,UU,E,2013,2013-10-16,51.564554708000003,0.18251432399999998
