borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Kingston upon Thames,11,26,824,43,93,28,A308,PU,N,2011,29/03/2011,51.41127419,-0.29111155699999997
Kingston upon Thames,0,37,2354,27,362,129,A3,PU,E,2011,30/03/2011,51.396703860000002,-0.24770980000000001
Kingston upon Thames,0,68,3042,15,497,145,A3,PU,E,2011,14/10/2011,51.373397789999999,-0.291731984
Kingston upon Thames,9,14,538,11,82,23,A307,PU,N,2011,05/05/2011,51.416703490000003,-0.30147939899999998
Kingston upon Thames,7,38,1532,143,255,39,A308,PU,E,2011,31/10/2011,51.41232686,-0.29732760399999997
Kingston upon Thames,0,63,1982,18,291,61,A3,PU,N,2011,06/05/2011,51.43403481,-0.25695683600000002
Kingston upon Thames,6,33,951,33,129,42,A308,PU,W,2011,15/09/2011,51.413400230000001,-0.30127107600000003
Kingston upon Thames,1,63,2585,9,501,143,A3,PU,E,2011,07/09/2011,51.391849299999997,-0.26229765700000002
Kingston upon Thames,5,9,779,21,175,44,A243,PU,N,2011,30/03/2011,51.371795239999997,-0.30522503100000004
Kingston upon Thames,8,36,1362,81,257,97,A308,PU,N,2011,07/06/2011,51.411671920000003,-0.30052986500000001
Kingston upon Thames,0,42,2782,13,406,125,A3,PR,E,2011,16/06/2011,51.375538640000002,-0.30602074400000001
Kingston upon Thames,3,30,1584,45,200,58,A308,PU,E,2011,07/09/2011,51.412571249999999,-0.301776343
Kingston upon Thames,4,27,1027,20,185,65,A240,PU,N,2011,28/09/2011,51.375883819999999,-0.27727086699999998
Kingston upon Thames,13,11,470,15,71,18,A243,PU,N,2011,04/10/2011,51.378052340000004,-0.30262303100000004
Kingston upon Thames,0,48,2653,20,409,151,A3,PU,N,2011,16/09/2011,51.382269219999998,-0.27731853400000001
