borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Kingston upon Thames,3,91,2621,10,612,93,A3,PU,E,2015,21/04/2015,51.396703860000002,-0.24770980000000001
Kingston upon Thames,0,47,2741,11,582,134,A3,PU,E,2015,16/10/2015,51.373397789999999,-0.291731984
Kingston upon Thames,12,8,366,16,55,6,A243,PU,E,2015,21/05/2015,51.389244899999994,-0.30551462600000001
Kingston upon Thames,0,67,1373,10,355,45,A3,PU,N,2015,28/04/2015,51.43403481,-0.25695683600000002
Kingston upon Thames,17,15,510,11,107,12,A2043,PU,N,2015,20/04/2015,51.382378330000002,-0.24828572300000001
Kingston upon Thames,2,69,2702,22,640,104,A3,PU,E,2015,01/06/2015,51.391849299999997,-0.26229765700000002
Kingston upon Thames,69,59,1621,46,286,36,A308,PU,S,2015,23/04/2015,51.412916180000003,-0.30075695099999999
Kingston upon Thames,0,54,2301,4,516,112,A3,PR,E,2015,14/04/2015,51.375538640000002,-0.30602074400000001
Kingston upon Thames,12,28,1185,20,239,49,A240,PU,N,2015,01/07/2015,51.375883819999999,-0.27727086699999998
Kingston upon Thames,1,2,175,1,29,5,A238,PU,E,2015,11/06/2015,51.416423729999998,-0.25187425699999999
Kingston upon Thames,1,1,97,0,19,1,A3,PU,N,2015,09/06/2015,51.41516764,-0.25206598199999997
Kingston upon Thames,4,1,45,0,15,1,A3,PU,S,2015,13/04/2015,51.415584840000001,-0.24989290600000003
Kingston upon Thames,1,2,133,0,20,1,A240,PU,E,2015,02/06/2015,51.382486960000001,-0.27989707699999999
Kingston upon Thames,0,58,2485,11,518,97,A3,PU,N,2015,09/10/2015,51.382269219999998,-0.27731853400000001
