borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Kingston upon Thames,0,57,2602,10,527,128,A3,PU,E,2013,03/07/2013,51.396703860000002,-0.24770980000000001
Kingston upon Thames,0,61,2923,15,480,145,A3,PU,E,2013,27/09/2013,51.373397789999999,-0.291731984
Kingston upon Thames,0,57,1433,13,302,96,A3,PU,N,2013,08/07/2013,51.43403481,-0.25695683600000002
Kingston upon Thames,0,9,533,4,103,25,A243,PR,N,2013,22/05/2013,51.327144009999998,-0.32689443000000001
Kingston upon Thames,18,16,386,46,42,25,A308,PU,E,2013,21/10/2013,51.410579509999998,-0.29466042100000001
Kingston upon Thames,0,71,2868,15,508,93,A3,PU,E,2013,24/10/2013,51.391849299999997,-0.26229765700000002
Kingston upon Thames,17,36,1594,90,251,51,A308,PU,N,2013,13/09/2013,51.411671920000003,-0.30052986500000001
Kingston upon Thames,0,50,2737,15,577,164,A3,PR,E,2013,09/05/2013,51.375538640000002,-0.30602074400000001
Kingston upon Thames,26,34,1196,39,175,27,A308,PU,E,2013,23/04/2013,51.412571249999999,-0.301776343
Kingston upon Thames,7,7,407,24,49,16,A307,PU,N,2013,19/03/2013,51.407130389999999,-0.30485358200000001
Kingston upon Thames,15,16,630,23,88,17,A240,PU,N,2013,07/10/2013,51.380449310000003,-0.28198526699999998
Kingston upon Thames,0,74,2842,22,475,100,A3,PU,N,2013,22/04/2013,51.382269219999998,-0.27731853400000001
