borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Kingston upon Thames,0,80,2914,13,472,139,A3,PU,E,2012,24/10/2012,51.396703860000002,-0.24770980000000001
Kingston upon Thames,0,72,3384,19,595,164,A3,PU,E,2012,26/03/2012,51.373397789999999,-0.291731984
Kingston upon Thames,5,42,1778,51,257,83,A308,PU,N,2012,27/04/2012,51.41313341,-0.30333733800000001
Kingston upon Thames,25,38,1546,86,269,57,A308,PU,W,2012,11/09/2012,51.410552289999998,-0.29897526299999999
Kingston upon Thames,3,79,1264,20,284,77,A3,PU,N,2012,20/06/2012,51.43403481,-0.25695683600000002
Kingston upon Thames,2,93,2733,31,511,141,A3,PU,E,2012,27/03/2012,51.391849299999997,-0.26229765700000002
Kingston upon Thames,19,13,504,13,104,18,A2043,PU,E,2012,16/04/2012,51.404014889999999,-0.27621400100000004
Kingston upon Thames,12,38,1094,34,122,49,A308,PU,E,2012,24/10/2012,51.412792619999998,-0.30464416500000002
Kingston upon Thames,14,19,952,8,127,28,A307,PU,N,2012,20/06/2012,51.407828610000003,-0.30338990600000004
Kingston upon Thames,4,24,1524,28,235,67,A240,PU,N,2012,11/05/2012,51.375883819999999,-0.27727086699999998
Kingston upon Thames,5,9,582,9,82,11,A238,PU,E,2012,10/07/2012,51.415137610000002,-0.25005379500000002
Kingston upon Thames,3,8,573,10,96,49,A243,PR,N,2012,26/10/2012,51.34497373,-0.31605043899999996
Kingston upon Thames,9,11,634,12,77,28,A240,PU,E,2012,09/10/2012,51.384182969999998,-0.291330433
Kingston upon Thames,0,59,2430,20,453,104,A3,PU,N,2012,25/06/2012,51.382269219999998,-0.27731853400000001
