borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hillingdon,0,79,3146,21,693,319,M4,TM,E,2010,21/06/2010,51.494067029999997,-0.43272158299999997
Hillingdon,1,5,460,15,48,20,A3044,PR,N,2010,19/05/2010,51.489494270000002,-0.47465002899999997
Hillingdon,1,6,1224,6,103,73,A3113,PU,N,2010,09/09/2010,51.468023369999997,-0.50416048400000002
Hillingdon,5,9,586,11,67,20,A437,PU,N,2010,25/03/2010,51.542385609999997,-0.44991010600000003
Hillingdon,0,9,1557,15,136,89,M4,TM,E,2010,10/06/2010,51.496799529999997,-0.452955206
Hillingdon,0,46,4068,36,524,270,M4,TM,E,2010,05/07/2010,51.494617600000005,-0.47447903399999997
Hillingdon,1,11,733,37,94,76,A4,PR,E,2010,19/03/2010,51.483568560000002,-0.48924984799999999
Hillingdon,3,8,654,37,87,38,A4020,PU,N,2010,30/04/2010,51.545981470000001,-0.48285718500000002
Hillingdon,5,16,664,30,92,26,A4020,PU,E,2010,06/07/2010,51.52081836,-0.41594810700000001
Hillingdon,0,51,4548,18,737,872,M25,TM,E,2010,09/06/2010,51.479307149999997,-0.50334496399999995
Hillingdon,2,8,1001,20,80,36,A4020,PU,E,2010,11/10/2010,51.533592200000001,-0.45475045600000003
Hillingdon,0,15,1440,11,160,110,A30,PU,N,2010,23/03/2010,51.468058579999997,-0.41777582499999999
Hillingdon,1,9,1028,16,114,79,A3044,PU,E,2010,13/09/2010,51.473307179999999,-0.49474361899999997
Hillingdon,0,20,1526,5,115,115,A312,PU,E,2010,21/05/2010,51.508082940000001,-0.40515004299999996
Hillingdon,0,15,1384,4,197,97,A312,PU,N,2010,24/03/2010,51.519958090000003,-0.39762931100000004
Hillingdon,1,43,1417,16,101,36,A437,PU,N,2010,14/05/2010,51.553172719999999,-0.44828857700000002
Hillingdon,1,30,2796,21,649,297,A40,PU,E,2010,11/05/2010,51.556305899999998,-0.46087606399999997
