borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Kingston upon Thames,5,1,158,0,29,2,B3364,BU,E,2016,2016-07-04,51.383591026000005,-0.298854128
Kingston upon Thames,10,4,309,8,35,3,B283,BU,N,2016,2016-04-21,51.406963187999999,-0.25788576200000002
Kingston upon Thames,5,2,205,8,19,0,C,CU,E,2016,2016-05-23,51.409830643999996,-0.26204741999999998
Kingston upon Thames,10,3,252,0,42,1,C,CU,N,2016,2016-09-21,51.393700638999995,-0.26586418300000003
Kingston upon Thames,9,0,37,1,4,0,U,UU,N,2016,2016-09-28,51.423067691000007,-0.296353123
Kingston upon Thames,2,1,71,8,13,0,U,UU,N,2016,2016-06-09,51.360713484999998,-0.29325248199999998
Kingston upon Thames,0,0,14,0,2,0,U,UU,E,2016,2016-06-24,51.379654691000006,-0.29283544500000003
Kingston upon Thames,2,0,50,0,8,0,U,UU,E,2016,2016-07-07,51.388108893000002,-0.29106922200000002
Kingston upon Thames,0,0,9,0,1,0,U,UU,E,2016,2016-06-24,51.376397678999993,-0.303862466
Kingston upon Thames,7,0,58,0,8,0,C,CU,N,2016,2016-09-08,51.396065983,-0.27685780799999998
