borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Lambeth,42,12,165,3,55,3,B222,BU,N,2016,2016-09-27,51.463880291000002,-0.10117376300000001
Lambeth,33,8,131,2,37,2,B222,BU,N,2016,2016-10-17,51.454616708000003,-0.102767259
Lambeth,7,15,161,3,50,5,C,CU,N,2016,2016-09-30,51.460351188999994,-0.14246227
Lambeth,21,5,110,0,19,4,C,CU,E,2016,2016-05-06,51.456974215000002,-0.13649618599999999
Lambeth,0,0,14,0,3,0,U,UU,N,2016,2016-05-10,51.423724426000007,-0.13623807300000002
Lambeth,2,0,13,0,2,0,U,UU,N,2016,2016-10-07,51.429040663999999,-0.136338233
Lambeth,1,0,14,0,4,0,U,UU,N,2016,2016-06-29,51.461450233999997,-0.12394794099999999
Lambeth,1,0,7,0,2,0,U,UU,E,2016,2016-04-27,51.489249058999995,-0.11626739300000001
Lambeth,1,0,54,0,12,0,U,UU,E,2016,2016-10-03,51.424517782999999,-0.10607105999999999
Lambeth,6,2,75,0,11,0,U,UU,E,2016,2016-11-01,51.43168549,-0.125685408
Lambeth,2,1,17,0,3,0,U,UU,E,2016,2016-03-18,51.440497466000004,-0.135785567
