borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Lambeth,26,12,200,7,52,9,B222,BU,N,2010,2010-09-21,51.463880291000002,-0.10117376300000001
Lambeth,28,10,148,2,40,6,B222,BU,N,2010,2010-10-11,51.454616708000003,-0.102767259
Lambeth,10,23,328,4,72,13,C,CU,N,2010,2010-09-24,51.460351188999994,-0.14246227
Lambeth,32,13,241,5,54,7,C,CU,N,2010,2010-10-05,51.472361643999996,-0.10737325199999999
Lambeth,15,6,109,0,26,3,C,CU,N,2010,2010-05-07,51.456974215000002,-0.13649618599999999
Lambeth,1,0,15,0,2,0,U,UU,N,2010,2010-05-11,51.423724426000007,-0.13623807300000002
Lambeth,0,0,17,0,1,0,U,UU,N,2010,2010-10-01,51.429040663999999,-0.136338233
Lambeth,1,0,14,0,3,0,U,UU,N,2010,2010-06-30,51.461450233999997,-0.12394794099999999
Lambeth,2,1,10,0,2,0,U,UU,W,2010,2010-04-21,51.489249058999995,-0.11626739300000001
Lambeth,0,0,52,0,9,0,U,UU,E,2010,2010-09-27,51.424517782999999,-0.10607105999999999
Lambeth,4,1,67,0,8,0,U,UU,E,2010,2010-10-19,51.43168549,-0.125685408
Lambeth,4,0,18,0,2,0,U,UU,E,2010,2010-04-23,51.440497466000004,-0.135785567
