borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Bexley,0,39,2125,20,538,141,A2,PR,E,2013,09/07/2013,51.446030919999998,0.15709799399999999
Bexley,0,3,656,1,155,40,A223,PR,E,2013,19/04/2013,51.413620690000002,0.119618855
Bexley,3,6,581,27,77,11,A222,PU,N,2013,26/06/2013,51.419926179999997,0.099055056999999988
Bexley,0,82,2002,20,505,131,A2,PU,E,2013,18/04/2013,51.456207290000002,0.086756514000000007
Bexley,4,2,538,10,114,36,A207,PU,E,2013,21/10/2013,51.449541379999999,0.18604860500000001
Bexley,2,10,723,4,131,22,A221,PU,N,2013,04/06/2013,51.454747789999999,0.122963001
Bexley,5,6,632,8,107,22,A223,PU,N,2013,16/09/2013,51.439807389999999,0.15320735099999999
Bexley,2,7,401,6,90,35,A2000,PU,N,2013,05/07/2013,51.453970349999999,0.175176842
Bexley,0,64,2501,22,574,179,A2,PU,E,2013,27/06/2013,51.448353730000001,0.12842321100000001
Bexley,2,27,1609,11,307,65,A20,PU,E,2013,25/04/2013,51.415792490000001,0.10389930999999999
Bexley,2,5,269,25,56,12,A207,PU,E,2013,20/06/2013,51.458866559999997,0.12891229800000001
Bexley,2,2,307,12,33,9,A222,PU,E,2013,22/05/2013,51.438469849999997,0.12796365600000001
Bexley,1,10,757,14,165,125,A206,PU,N,2013,14/05/2013,51.471669820000002,0.180914572
Bexley,6,6,417,24,51,5,A207,PU,E,2013,08/07/2013,51.461463099999996,0.114636924
Bexley,2,10,546,6,113,21,A220,PU,N,2013,02/07/2013,51.456892459999999,0.15329162599999999
Bexley,1,14,900,8,150,12,A221,PU,N,2013,01/05/2013,51.448525680000003,0.11893239
