borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Havering,2,1,383,4,23,14,B1421,BU,N,2013,2013-07-08,51.545374621999997,0.247667623
Havering,5,7,558,18,69,12,B174,BU,E,2013,2013-09-23,51.598276230000003,0.15877496599999999
Havering,4,1,197,10,10,2,C,CU,E,2013,2013-09-16,51.581337585,0.20834748600000003
Havering,0,1,261,5,24,7,C,CU,E,2013,2013-05-03,51.551087568999996,0.19193802399999998
Havering,4,3,494,0,29,3,C,CU,N,2013,2013-10-03,51.550628358999994,0.205402892
Havering,0,0,133,0,9,1,C,CU,E,2013,2013-05-17,51.573918065000001,0.229765634
Havering,0,0,316,7,26,13,C,CU,E,2013,2013-05-21,51.613755277999999,0.213676437
Havering,0,0,26,0,9,32,U,UR,E,2013,2013-05-22,51.499010111000004,0.19479800799999999
Havering,2,0,32,0,1,0,U,UU,E,2013,2013-10-02,51.559760248000003,0.216160352
Havering,0,0,16,0,2,1,U,UU,E,2013,2013-07-11,51.558146003999994,0.21687534999999999
Havering,0,0,13,0,1,0,U,UU,N,2013,2013-10-10,51.545117386999998,0.24184251800000001
Havering,0,0,10,1,0,0,U,UU,N,2013,2013-06-12,51.528974706999996,0.16819666600000002
Havering,0,0,76,0,3,0,U,UU,E,2013,2013-06-10,51.580868594999998,0.18101540499999999
