borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Havering,3,4,331,5,44,6,B1421,BU,N,2016,2016-07-04,51.545374621999997,0.247667623
Havering,3,5,479,16,105,8,B174,BU,E,2016,2016-09-26,51.598276230000003,0.15877496599999999
Havering,2,1,188,9,24,1,C,CU,E,2016,2016-09-19,51.581337585,0.20834748600000003
Havering,0,1,248,7,25,3,C,CU,E,2016,2016-04-29,51.551087568999996,0.19193802399999998
Havering,1,3,356,2,58,5,C,CU,N,2016,2016-10-06,51.550628358999994,0.205402892
Havering,0,0,141,0,17,2,C,CU,E,2016,2016-05-13,51.573918065000001,0.229765634
Havering,1,3,295,9,47,14,C,CU,E,2016,2016-05-17,51.613755277999999,0.213676437
Havering,0,0,16,0,10,40,U,UR,E,2016,2016-05-18,51.499010111000004,0.19479800799999999
Havering,0,0,25,0,3,0,U,UU,E,2016,2016-10-05,51.559760248000003,0.216160352
Havering,0,0,20,0,3,0,U,UU,E,2016,2016-07-07,51.558146003999994,0.21687534999999999
Havering,0,0,21,0,2,0,U,UU,N,2016,2016-10-13,51.545117386999998,0.24184251800000001
Havering,0,0,10,0,2,0,U,UU,N,2016,2016-06-08,51.528974706999996,0.16819666600000002
Havering,0,0,38,0,4,0,U,UU,E,2016,2016-06-13,51.600933666000003,0.18235226600000001
Havering,0,0,36,0,2,0,U,UU,E,2016,2016-06-06,51.580868594999998,0.18101540499999999
