borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Camden,118,43,318,37,74,30,A40,PU,E,2012,15/06/2012,51.51823022,-0.11335663
Camden,72,58,607,54,152,50,A400,PU,N,2012,23/03/2012,51.531135880000001,-0.13877500100000001
Camden,63,36,218,42,76,38,A4200,PU,N,2012,23/04/2012,51.524668689999999,-0.12793866700000001
Camden,10,25,783,37,182,52,A41,PU,N,2012,11/05/2012,51.54979866,-0.18200525300000001
Camden,39,30,307,14,83,27,A5200,PU,W,2012,11/09/2012,51.5468932,-0.128757282
Camden,101,78,417,85,120,48,A4200,PU,N,2012,17/05/2012,51.518255979999999,-0.12056239699999999
Camden,202,58,303,67,98,32,A401,PU,E,2012,19/04/2012,51.520456420000002,-0.11758893599999999
Camden,72,122,1599,80,409,127,A501,PU,E,2012,04/05/2012,51.524224959999998,-0.14188225300000001
Camden,109,93,1065,93,205,81,A501,PU,E,2012,20/03/2012,51.52884057,-0.12733502999999999
Camden,76,55,514,98,137,44,A503,PU,S,2012,26/10/2012,51.538361770000002,-0.140787419
Camden,20,20,89,0,31,8,A40,PU,N,2012,23/05/2012,51.517825099999996,-0.12173321599999999
Camden,36,63,950,39,199,113,A501,PU,E,2012,20/04/2012,51.525563500000004,-0.13669569100000001
