borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Kensington and Chelsea,45,36,297,14,61,11,B302,BU,E,2016,2016-05-23,51.486450518000005,-0.16090421099999999
Kensington and Chelsea,14,7,115,7,19,3,C,CU,E,2016,2016-09-09,51.514910360000002,-0.19613528899999999
Kensington and Chelsea,0,0,13,0,5,0,U,UU,N,2016,2016-06-15,51.489342803999996,-0.18261054699999998
Kensington and Chelsea,8,7,115,0,28,4,U,UU,E,2016,2016-06-24,51.511429339999999,-0.20310377499999999
Kensington and Chelsea,13,1,13,0,4,0,U,UU,E,2016,2016-10-21,51.502960831000003,-0.193307602
