borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,10,12,268,22,71,13,B142,BU,N,2012,2012-10-09,51.534992163999995,-0.027519182000000003
Tower Hamlets,6,2,75,0,11,5,B140,BU,N,2012,2012-10-19,51.523766251000005,-0.015073567
Tower Hamlets,115,5,106,1,16,9,B126,BU,E,2012,2012-10-03,51.510897972999999,-0.067312544000000002
Tower Hamlets,12,28,366,21,59,22,C,CU,N,2012,2012-07-06,51.505693503999993,-0.010974147
Tower Hamlets,12,4,126,7,20,13,C,CU,E,2012,2012-10-17,51.520976983000004,-0.028845579999999999
Tower Hamlets,0,0,36,0,9,1,C,CU,N,2012,2012-04-18,51.514829156000005,-0.057057269000000001
Tower Hamlets,3,3,41,7,11,3,C,CU,E,2012,2012-09-28,51.490287223999999,-0.022030805000000001
Tower Hamlets,17,16,262,9,41,12,C,CU,E,2012,2012-10-11,51.500492987000001,-0.019312436000000002
Tower Hamlets,23,18,301,42,53,16,U,UU,N,2012,2012-10-11,51.505357153999995,-0.023525302999999997
Tower Hamlets,2,2,40,0,10,2,C,CU,N,2012,2012-05-08,51.508475528000005,-0.055137164000000002
Tower Hamlets,3,0,27,0,2,0,U,UU,N,2012,2012-05-11,51.499071018000002,-0.022976034999999999
