borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,14,10,218,22,79,12,B142,BU,N,2015,2015-10-13,51.534992163999995,-0.027519182000000003
Tower Hamlets,137,4,60,0,22,4,B126,BU,E,2015,2015-10-07,51.510897972999999,-0.067312544000000002
Tower Hamlets,20,25,210,18,36,14,C,CU,N,2015,2015-07-03,51.505693503999993,-0.010974147
Tower Hamlets,11,2,117,5,21,5,C,CU,E,2015,2015-10-21,51.520976983000004,-0.028845579999999999
Tower Hamlets,4,2,60,0,9,3,C,CU,N,2015,2015-04-15,51.514829156000005,-0.057057269000000001
Tower Hamlets,1,2,71,6,6,1,C,CU,E,2015,2015-10-02,51.490287223999999,-0.022030805000000001
Tower Hamlets,18,12,281,9,54,11,C,CU,E,2015,2015-10-15,51.500492987000001,-0.019312436000000002
Tower Hamlets,10,3,171,6,35,4,C,CU,N,2015,2015-10-21,51.514895744999997,-0.019638935999999999
Tower Hamlets,3,7,146,5,26,9,U,UU,N,2015,2015-10-15,51.505357153999995,-0.023525302999999997
Tower Hamlets,3,1,40,0,9,2,C,CU,N,2015,2015-05-05,51.508475528000005,-0.055137164000000002
Tower Hamlets,1,1,32,0,4,1,U,UU,N,2015,2015-05-08,51.499071018000002,-0.022976034999999999
