borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,10,9,232,21,87,4,B142,BU,N,2016,2016-10-11,51.534992163999995,-0.027519182000000003
Tower Hamlets,5,1,79,0,17,1,B140,BU,N,2016,2016-10-21,51.523766251000005,-0.015073567
Tower Hamlets,16,22,200,18,35,11,C,CU,N,2016,2016-07-01,51.505693503999993,-0.010974147
Tower Hamlets,18,4,111,5,21,2,C,CU,E,2016,2016-10-19,51.520976983000004,-0.028845579999999999
Tower Hamlets,4,3,63,0,11,3,C,CU,N,2016,2016-04-13,51.514829156000005,-0.057057269000000001
Tower Hamlets,2,2,72,5,9,1,C,CU,E,2016,2016-09-30,51.490287223999999,-0.022030805000000001
Tower Hamlets,16,10,202,8,47,13,C,CU,E,2016,2016-10-13,51.500492987000001,-0.019312436000000002
Tower Hamlets,16,5,168,5,34,5,C,CU,N,2016,2016-10-19,51.514895744999997,-0.019638935999999999
Tower Hamlets,2,6,112,4,26,5,U,UU,N,2016,2016-10-13,51.505357153999995,-0.023525302999999997
Tower Hamlets,3,2,46,0,10,2,C,CU,N,2016,2016-05-03,51.508475528000005,-0.055137164000000002
Tower Hamlets,1,1,31,0,6,1,U,UU,N,2016,2016-05-06,51.499071018000002,-0.022976034999999999
