borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Southwark,69,32,381,55,112,26,A202,PU,E,2011,12/05/2011,51.473639849999998,-0.086397695999999996
Southwark,15,27,436,13,127,45,A205,PU,E,2011,30/06/2011,51.443659000000004,-0.073261042999999998
Southwark,17,35,146,3,65,23,A200,PU,W,2011,06/10/2011,51.501942890000002,-0.079448860999999996
Southwark,111,17,91,14,43,19,A200,PU,E,2011,01/11/2011,51.501415880000003,-0.075825688000000002
Southwark,128,33,174,18,75,18,A300,PU,N,2011,28/06/2011,51.503468660000003,-0.095811024000000009
Southwark,8,7,413,14,127,22,A2208,PU,E,2011,27/06/2011,51.489252120000003,-0.056934868
Southwark,78,51,942,45,178,61,A200,PU,N,2011,15/07/2011,51.492059769999997,-0.047307845000000001
Southwark,6,13,598,26,119,20,A212,PU,N,2011,06/07/2011,51.425080610000002,-0.075481036000000001
Southwark,173,117,636,133,245,81,A3,PU,N,2011,19/09/2011,51.494554530000002,-0.100648457
Southwark,47,48,663,43,156,60,A200,PU,E,2011,09/05/2011,51.492769080000002,-0.046701304999999999
Southwark,17,13,285,21,54,10,A215,PU,N,2011,21/09/2011,51.458493969999999,-0.095092371999999994
Southwark,5,11,392,14,98,30,A2208,PU,E,2011,28/03/2011,51.491043689999998,-0.051096615999999997
