borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Southwark,110,49,191,38,100,23,A3,PU,E,2013,26/06/2013,51.499864709999997,-0.095384930000000007
Southwark,50,40,415,26,176,24,A100,PU,N,2013,09/10/2013,51.49605897,-0.082577542000000004
Southwark,44,33,346,46,117,38,A202,PU,E,2013,25/06/2013,51.473436200000002,-0.057607008000000001
Southwark,26,6,40,0,22,5,A2205,PU,N,2013,03/05/2013,51.499637059999998,-0.081418820000000003
Southwark,247,102,342,106,128,26,A3,PU,N,2013,10/06/2013,51.507028939999998,-0.088025204999999995
Southwark,108,36,383,25,135,30,A200,PU,N,2013,21/06/2013,51.494344669999997,-0.049515199000000003
Southwark,157,71,618,74,129,43,A215,PU,N,2013,16/04/2013,51.469240390000003,-0.092341083000000004
Southwark,127,64,317,83,96,31,A3,PU,N,2013,18/04/2013,51.505782570000001,-0.088797868000000002
Southwark,6,7,159,0,50,24,A2206,PU,E,2013,22/10/2013,51.491139240000003,-0.056854629000000004
Southwark,64,43,437,23,153,49,A100,PU,E,2013,13/06/2013,51.497247680000001,-0.080481846999999995
Southwark,6,7,223,13,55,14,A2214,PU,N,2013,17/05/2013,51.465707940000001,-0.057935217000000004
Southwark,22,49,190,3,62,33,A200,PU,W,2013,10/07/2013,51.502056320000001,-0.080884952999999996
Southwark,14,17,613,27,168,24,A212,PU,N,2013,23/05/2013,51.425080610000002,-0.075481036000000001
Southwark,305,170,814,172,351,110,A3,PU,N,2013,21/05/2013,51.494554530000002,-0.100648457
Southwark,59,31,1064,51,271,61,A2208,PU,W,2013,22/03/2013,51.491593680000001,-0.046319385999999997
Southwark,62,85,502,44,145,54,A2,PU,E,2013,09/09/2013,51.479726630000002,-0.057339753
Southwark,8,9,348,14,68,12,A2214,PU,E,2013,18/03/2013,51.461272440000002,-0.072519307000000005
