borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Southwark,7,36,611,0,205,18,A101,PU,N,2010,22/06/2010,51.502701879999996,-0.049158365000000002
Southwark,36,22,174,7,94,19,A2198,PU,E,2010,06/09/2010,51.49898168,-0.085336405000000004
Southwark,25,21,463,32,96,23,A2216,PU,N,2010,01/09/2010,51.46005925,-0.075305545000000002
Southwark,102,60,331,30,115,28,A201,PU,N,2010,14/10/2010,51.504060269999997,-0.104575979
Southwark,81,121,630,80,216,73,A302,PU,N,2010,30/06/2010,51.496750749999997,-0.10633432599999999
Southwark,10,22,539,11,140,44,A205,PU,E,2010,11/06/2010,51.443659000000004,-0.073261042999999998
Southwark,139,100,662,37,252,71,A3,PU,N,2010,15/10/2010,51.491886540000003,-0.102487995
Southwark,64,43,396,25,158,38,A100,PU,N,2010,15/06/2010,51.497809140000001,-0.079622635999999997
Southwark,41,23,502,30,112,22,A215,PU,N,2010,17/05/2010,51.452748370000002,-0.10123269900000001
Southwark,83,51,437,88,112,33,A215,PU,N,2010,24/05/2010,51.472851380000002,-0.093198403000000013
Southwark,205,102,335,60,140,47,A3,PU,N,2010,07/06/2010,51.505077729999996,-0.089691934000000001
Southwark,24,17,147,5,75,13,A2198,PU,E,2010,21/10/2010,51.497764150000002,-0.080719479000000011
Southwark,23,56,262,15,112,34,A200,PU,W,2010,21/09/2010,51.500457869999998,-0.076629669999999997
Southwark,174,141,793,136,333,87,A3,PU,N,2010,20/10/2010,51.494554530000002,-0.100648457
Southwark,121,95,678,74,261,80,A201,PU,N,2010,22/09/2010,51.494472809999998,-0.095609688000000012
Southwark,65,127,599,150,253,90,A302,PU,N,2010,10/06/2010,51.497777370000001,-0.10865455800000001
Southwark,68,54,501,22,194,49,A100,PU,N,2010,13/05/2010,51.501737210000002,-0.077872571000000002
Southwark,100,60,288,38,118,34,A3200,PU,E,2010,15/03/2010,51.504670599999997,-0.092302656999999996
Southwark,20,22,513,16,146,42,A2208,PU,E,2010,08/07/2010,51.490994950000001,-0.053576384999999997
Southwark,76,43,288,86,84,21,A215,PU,N,2010,20/09/2010,51.475554359999997,-0.093517691999999999
