borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Ealing,13,10,454,43,58,11,B455,BU,E,2016,2016-05-11,51.51616525,-0.30374905600000002
Ealing,2,5,387,0,48,2,B454,BU,E,2016,2016-06-17,51.497702226000001,-0.34389481
Ealing,7,6,201,12,42,6,B4491,BU,E,2016,2016-10-31,51.497927653000005,-0.30802792000000001
Ealing,9,8,353,20,60,10,B452,BU,N,2016,2016-03-04,51.504976939999999,-0.31923649300000001
Ealing,6,5,219,8,31,8,B455,BU,N,2016,2016-04-26,51.511888338999995,-0.30585344399999997
Ealing,1,0,8,0,1,0,U,UU,N,2016,2016-10-18,51.500000506000006,-0.26647168700000001
Ealing,1,0,16,0,1,0,U,UU,E,2016,2016-10-13,51.499862399999998,-0.31812797399999998
Ealing,0,0,7,0,1,0,U,UU,N,2016,2016-05-10,51.512730081999997,-0.25894120900000001
Ealing,1,0,23,0,4,0,U,UU,E,2016,2016-09-30,51.497445906999999,-0.258529597
Ealing,2,1,43,0,10,0,U,UU,N,2016,2016-07-07,51.506973426999998,-0.33374567799999999
Ealing,2,2,134,4,33,5,U,UU,E,2016,2016-10-20,51.543018078999999,-0.36532393399999996
Ealing,0,0,14,0,2,0,U,UU,N,2016,2016-10-18,51.521557061000003,-0.33234860199999999
Ealing,1,0,16,0,2,0,U,UU,E,2016,2016-06-28,51.540641253999993,-0.354824588
Ealing,1,0,21,0,3,0,U,UU,E,2016,2016-05-20,51.521719804999996,-0.26665608399999996
