borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Enfield,0,15,1243,4,268,173,A10,PR,N,2012,10/10/2012,51.681674090000001,-0.050443777000000002
Enfield,0,20,1374,17,326,154,A406,PU,E,2012,14/05/2012,51.615899310000003,-0.097320040999999996
Enfield,3,8,500,11,102,39,A110,PU,E,2012,29/06/2012,51.646089570000001,-0.035781892999999995
Enfield,2,20,1352,14,274,61,A10,PU,N,2012,28/09/2012,51.63786228,-0.065618899000000008
Enfield,0,11,1963,13,499,232,A406,PU,E,2012,10/10/2012,51.611696629999997,-0.044055394000000005
Enfield,0,19,3123,18,614,770,M25,TM,E,2012,11/07/2012,51.682723510000002,-0.059512269000000007
Enfield,1,2,374,6,52,15,A1005,PR,E,2012,06/09/2012,51.684340480000003,-0.15998458599999998
Enfield,5,40,2191,34,555,252,A406,PU,E,2012,27/06/2012,51.614022149999997,-0.059555073
Enfield,0,19,1067,17,239,94,A10,PU,N,2012,26/06/2012,51.673629859999998,-0.053392597
Enfield,0,3,773,13,226,103,A406,PU,E,2012,27/04/2012,51.613628560000002,-0.123847315
Enfield,1,3,996,13,107,15,A111,PU,N,2012,19/03/2012,51.657256080000003,-0.15313010699999999
