borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Enfield,1,18,1290,7,281,140,A406,PU,E,2010,23/03/2010,51.613137610000003,-0.13253377699999999
Enfield,1,35,1912,8,363,297,A10,PR,N,2010,08/06/2010,51.681674090000001,-0.050443777000000002
Enfield,8,9,437,31,74,21,A105,PU,N,2010,07/05/2010,51.611599700000006,-0.109487741
Enfield,1,24,1575,25,223,125,A406,PU,E,2010,07/05/2010,51.615899310000003,-0.097320040999999996
Enfield,2,16,1107,19,159,51,A10,PU,E,2010,04/05/2010,51.63786228,-0.065618899000000008
Enfield,7,8,420,18,77,26,A105,PU,N,2010,11/10/2010,51.638104060000003,-0.08034938400000001
Enfield,1,24,2030,9,406,231,A406,PU,E,2010,30/04/2010,51.611696629999997,-0.044055394000000005
Enfield,0,11,3360,3,473,650,M25,TM,E,2010,12/05/2010,51.682723510000002,-0.059512269000000007
Enfield,5,37,2055,18,409,179,A406,PU,E,2010,19/04/2010,51.614022149999997,-0.059555073
Enfield,0,25,2426,6,296,145,A406,PU,N,2010,22/09/2010,51.615322120000002,-0.080646378000000005
Enfield,3,4,345,23,42,9,A1110,PU,E,2010,10/06/2010,51.616284749999998,-0.138182468
Enfield,2,17,1667,11,182,66,A10,PU,E,2010,17/06/2010,51.673629859999998,-0.053392597
Enfield,5,8,436,22,52,8,A105,PU,N,2010,01/10/2010,51.615198900000003,-0.10962707199999999
Enfield,3,7,728,6,117,30,A1003,PU,E,2010,15/06/2010,51.616185649999998,-0.142144356
Enfield,1,11,562,6,76,75,A1055,PU,N,2010,18/05/2010,51.664166180000002,-0.025167267000000004
Enfield,3,11,465,14,107,106,A1055,PU,N,2010,20/09/2010,51.61494501,-0.050126842999999997
