borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Enfield,2,30,1138,8,300,159,A406,PU,E,2014,30/06/2014,51.613137610000003,-0.13253377699999999
Enfield,2,37,1673,25,468,196,A406,PU,E,2014,23/04/2014,51.615899310000003,-0.097320040999999996
Enfield,6,23,1253,13,253,65,A10,PU,N,2014,22/04/2014,51.63786228,-0.065618899000000008
Enfield,0,33,2936,20,534,263,A406,PU,E,2014,12/05/2014,51.611696629999997,-0.044055394000000005
Enfield,0,16,2424,11,677,645,M25,TM,E,2014,10/06/2014,51.682723510000002,-0.059512269000000007
Enfield,0,28,2133,16,503,255,A406,PU,E,2014,30/06/2014,51.614022149999997,-0.059555073
Enfield,1,44,1994,7,567,202,A406,PU,E,2014,23/09/2014,51.615322120000002,-0.080646378000000005
Enfield,3,21,1084,12,252,92,A10,PU,N,2014,26/06/2014,51.673629859999998,-0.053392597
Enfield,4,5,487,39,62,19,A110,PU,E,2014,14/10/2014,51.652467780000002,-0.078875178000000004
