borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Wandsworth,12,7,216,19,36,7,B242,BU,E,2011,2011-05-25,51.434778979999997,-0.14149994499999999
Wandsworth,11,9,148,7,45,8,B234,BU,N,2011,2011-09-14,51.445199346000003,-0.18614809399999999
Wandsworth,1,4,388,0,44,6,C,CU,E,2011,2011-06-17,51.454946268999997,-0.25299387800000001
Wandsworth,27,29,70,13,14,6,C,CU,E,2011,2011-05-17,51.460006093999993,-0.18880004399999997
Wandsworth,8,9,212,3,39,7,C,CU,N,2011,2011-07-01,51.433779346000001,-0.18096078500000001
Wandsworth,7,3,108,0,17,2,U,UU,N,2011,2011-05-18,51.452176905000002,-0.20950433899999998
Wandsworth,0,0,7,0,1,0,U,UU,E,2011,2011-05-09,51.467210936000001,-0.15603409300000001
Wandsworth,0,0,14,0,3,0,U,UU,N,2011,2011-09-26,51.421676261000002,-0.15113608000000001
Wandsworth,3,1,36,0,8,0,U,UU,N,2011,2011-10-06,51.454354987999999,-0.18332393999999999
Wandsworth,0,0,18,0,1,0,U,UU,N,2011,2011-10-11,51.456153018999998,-0.23509943
Wandsworth,6,0,24,0,6,0,U,UU,E,2011,2011-10-05,51.436452618000004,-0.15294227699999999
Wandsworth,0,1,27,0,6,1,U,UU,N,2011,2011-06-15,51.450656523999996,-0.24154318699999999
