borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Wandsworth,17,13,295,3,67,3,B242,BU,E,2016,2016-05-18,51.434778979999997,-0.14149994499999999
Wandsworth,18,15,179,7,72,7,B234,BU,N,2016,2016-09-14,51.445199346000003,-0.18614809399999999
Wandsworth,9,8,353,0,63,1,C,CU,E,2016,2016-06-10,51.454946268999997,-0.25299387800000001
Wandsworth,9,10,230,4,53,3,C,CU,N,2016,2016-06-24,51.433779346000001,-0.18096078500000001
Wandsworth,5,3,133,0,29,1,U,UU,N,2016,2016-05-11,51.452176905000002,-0.20950433899999998
Wandsworth,1,0,11,0,2,0,U,UU,E,2016,2016-04-25,51.467210936000001,-0.15603409300000001
Wandsworth,0,0,17,0,3,0,U,UU,N,2016,2016-09-26,51.421676261000002,-0.15113608000000001
Wandsworth,5,1,38,0,9,0,U,UU,N,2016,2016-10-06,51.454354987999999,-0.18332393999999999
Wandsworth,0,0,21,0,3,0,U,UU,N,2016,2016-10-11,51.456153018999998,-0.23509943
Wandsworth,0,0,37,0,5,0,U,UU,N,2016,2016-06-08,51.450656523999996,-0.24154318699999999
