borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Newham,10,7,466,27,63,19,A118,PU,E,2011,04/07/2011,51.550349259999997,0.046635599000000007
Newham,0,70,2145,11,524,242,A13,PU,E,2011,24/05/2011,51.520157399999995,0.045281650999999999
Newham,5,4,411,18,48,11,A117,PU,N,2011,08/04/2011,51.527878399999999,0.056296275
Newham,18,15,319,26,67,13,A118,PU,E,2011,15/07/2011,51.55195011,0.050746355
Newham,3,8,1106,14,160,93,A1020,PU,N,2011,01/04/2011,51.517700159999997,0.072557836000000001
Newham,18,5,159,11,35,13,A112,PU,N,2011,05/05/2011,51.546856150000004,-0.0011169889999999999
Newham,3,3,226,21,35,12,A112,PU,N,2011,26/09/2011,51.514816549999999,0.031782542000000004
Newham,8,4,311,33,49,11,A124,PU,E,2011,13/09/2011,51.531659079999997,0.045797162999999995
Newham,0,34,1922,9,400,205,A406,PU,N,2011,05/05/2011,51.551690049999998,0.067611415999999994
Newham,0,61,2047,10,550,232,A13,PU,E,2011,21/03/2011,51.516882150000001,0.016307888
Newham,1,2,177,12,33,10,A112,PU,E,2011,08/07/2011,51.509345160000002,0.036150662
Newham,4,1,200,1,32,6,A116,PU,E,2011,11/05/2011,51.556279779999997,0.046901830999999998
Newham,3,4,279,17,83,27,A1011,PU,N,2011,31/10/2011,51.525558070000002,0.0048842770000000002
Newham,0,32,1840,18,433,421,A406,PU,N,2011,26/09/2011,51.532643640000003,0.071679353000000001
Newham,4,3,75,16,24,22,A117,PU,N,2011,07/09/2011,51.499334580000003,0.063511899000000011
Newham,0,77,1499,4,387,181,A13,PU,E,2011,03/05/2011,51.514817549999997,0.0050756000000000004
