borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Lewisham,7,6,300,13,64,7,B212,BU,N,2016,2016-09-21,51.471470068999999,0.012576993999999999
Lewisham,20,12,380,18,92,9,B236,BU,E,2016,2016-09-15,51.456499583999999,-0.021908432999999998
Lewisham,7,5,240,6,60,6,C,CU,E,2016,2016-03-23,51.454013761999995,-0.036121594
Lewisham,16,19,831,36,145,16,C,CU,E,2016,2016-05-27,51.467441565000001,0.0073172649999999999
Lewisham,6,3,137,0,25,5,C,CU,N,2016,2016-05-13,51.463466924999999,-0.032476547000000001
Lewisham,1,0,15,0,5,0,U,UU,E,2016,2016-10-18,51.445376223999993,-0.043917880999999999
Lewisham,0,0,4,0,0,0,U,UU,N,2016,2016-06-08,51.431412098000003,-0.061332114000000007
Lewisham,0,0,29,0,6,1,U,UU,N,2016,2016-04-11,51.479290265000003,-0.035468015999999998
Lewisham,0,0,17,0,3,0,U,UU,N,2016,2016-06-07,51.472095760000002,-0.026878369999999999
Lewisham,1,2,136,0,23,1,U,UU,N,2016,2016-03-16,51.425722558000004,-0.015297493000000001
Lewisham,0,0,68,0,9,0,U,UU,E,2016,2016-06-15,51.426899916000004,0.015307474
Lewisham,1,0,11,0,1,0,U,UU,E,2016,2016-09-22,51.489875623000003,-0.049533087999999996
Lewisham,0,0,1,0,0,0,U,UU,E,2016,2016-10-14,51.466731328999998,-0.025526068999999998
Lewisham,14,9,289,4,75,18,B207,BU,E,2016,2016-05-25,51.478319721999995,-0.039268437000000003
