borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Bromley,2,2,285,4,50,3,B258,BU,N,2010,2010-09-23,51.392389074999997,0.114598084
Bromley,1,1,106,2,23,2,B228,BR,E,2010,2010-06-14,51.383749798000004,0.147556779
Bromley,2,3,336,6,47,10,B230,BU,E,2010,2010-10-14,51.395436830000001,-0.022329948999999998
Bromley,1,1,160,0,24,1,C,CU,E,2010,2010-09-29,51.389669526000006,-0.0046550369999999999
Bromley,3,1,148,1,24,1,C,CU,E,2010,2010-07-08,51.315531338,0.041821272
Bromley,2,1,78,0,12,0,C,CU,E,2010,2010-06-22,51.395930223999997,-0.045841049000000002
Bromley,0,0,28,0,7,0,C,CU,N,2010,2010-10-20,51.359836678000001,0.023336523999999997
Bromley,0,0,18,0,3,0,U,UU,N,2010,2010-10-21,51.403878223,-0.064164589000000008
Bromley,1,0,37,0,3,0,U,UU,N,2010,2010-07-05,51.398093623000001,-0.034319944999999998
Bromley,0,0,31,0,5,0,U,UU,N,2010,2010-10-11,51.402220801000006,-0.062365537999999998
Bromley,0,0,18,0,2,0,U,UU,N,2010,2010-10-13,51.399419613999996,0.091157711000000002
Bromley,4,3,235,1,39,2,C,CU,N,2010,2010-04-27,51.415049639999999,-0.036742161000000002
Bromley,0,0,47,0,8,0,U,UR,E,2010,2010-10-14,51.371150862,0.029510526000000002
Bromley,0,0,14,0,1,0,U,UU,N,2010,2010-04-22,51.403069593999994,0.026739448999999998
Bromley,0,0,30,0,3,0,U,UU,E,2010,2010-10-15,51.393957356999998,-0.028991744999999999
