borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Bromley,2,3,312,4,49,2,B258,BU,N,2014,2014-09-25,51.392389074999997,0.114598084
Bromley,1,1,105,1,20,1,B228,BR,E,2014,2014-06-16,51.383749798000004,0.147556779
Bromley,2,2,329,6,47,7,B230,BU,N,2014,2014-10-16,51.395436830000001,-0.022329948999999998
Bromley,2,3,365,10,61,4,B251,BU,E,2014,2014-10-20,51.377509275000001,0.016988409999999999
Bromley,1,1,169,0,21,2,C,CU,N,2014,2014-09-24,51.389669526000006,-0.0046550369999999999
Bromley,0,0,122,1,24,2,C,CU,E,2014,2014-07-10,51.315531338,0.041821272
Bromley,0,1,63,0,12,0,C,CU,E,2014,2014-06-24,51.395930223999997,-0.045841049000000002
Bromley,0,0,28,0,5,0,C,CU,N,2014,2014-10-15,51.359836678000001,0.023336523999999997
Bromley,0,0,22,0,3,0,U,UU,E,2014,2014-10-09,51.403878223,-0.064164589000000008
Bromley,1,0,34,3,7,0,U,UU,E,2014,2014-05-12,51.412615486000007,-0.056878511999999999
Bromley,1,0,38,0,4,0,U,UU,N,2014,2014-07-07,51.398093623000001,-0.034319944999999998
Bromley,0,0,41,0,7,0,U,UU,E,2014,2014-10-06,51.402220801000006,-0.062365537999999998
Bromley,0,0,16,0,2,0,U,UU,E,2014,2014-10-01,51.399419613999996,0.091157711000000002
Bromley,1,0,22,0,5,0,C,CU,E,2014,2014-07-01,51.406480457000001,-0.051344030999999998
Bromley,3,3,206,0,31,2,C,CU,N,2014,2014-05-13,51.415049639999999,-0.036742161000000002
Bromley,1,0,63,0,12,0,U,UR,E,2014,2014-10-16,51.371150862,0.029510526000000002
Bromley,0,0,13,0,1,0,U,UU,N,2014,2014-05-01,51.403069593999994,0.026739448999999998
Bromley,0,0,27,0,4,0,U,UU,E,2014,2014-10-17,51.393957356999998,-0.028991744999999999
