borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Harrow,2,6,654,14,88,27,A410,PU,E,2011,13/05/2011,51.614437690000003,-0.326029034
Harrow,0,2,473,1,51,13,A4008,PU,N,2011,08/06/2011,51.615384980000002,-0.360659854
Harrow,0,1,429,10,45,15,A312,PU,N,2011,18/03/2011,51.570215320000003,-0.34641250400000001
Harrow,9,12,606,35,81,35,A5,PU,N,2011,28/09/2011,51.60513031,-0.27322903999999998
Harrow,3,6,968,20,92,22,A409,PU,N,2011,23/05/2011,51.581678600000004,-0.330408427
