borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Greenwich,5,9,398,30,51,11,B210,BU,E,2011,2011-06-10,51.481998078000004,0.042363972999999999
Greenwich,0,1,129,4,14,4,B213,BU,E,2011,2011-10-17,51.487599706000005,0.11345496699999999
Greenwich,1,1,85,1,16,0,C,CU,N,2011,2011-07-07,51.475624855,0.060713560999999999
Greenwich,0,1,86,5,7,1,C,CU,N,2011,2011-06-23,51.487997321000002,0.055682482999999998
Greenwich,1,2,204,14,39,36,C,CU,E,2011,2011-05-26,51.496827441000001,0.0053520919999999993
Greenwich,0,1,178,3,30,2,C,CU,N,2011,2011-05-11,51.473638508999997,0.11269437199999999
Greenwich,0,2,146,1,23,1,C,CU,N,2011,2011-09-16,51.442586110000001,0.029740512
Greenwich,0,0,13,0,2,0,U,UU,N,2011,2011-05-10,51.472863008999994,0.042272715000000002
Greenwich,0,0,43,0,8,5,U,UU,S,2011,2011-10-18,51.491040011999999,0.023969079000000001
Greenwich,0,0,12,0,2,0,U,UU,E,2011,2011-06-13,51.474942443000003,0.08860511800000001
Greenwich,0,0,7,0,2,0,U,UU,E,2011,2011-03-25,51.491739356000004,0.077055938000000004
Greenwich,0,0,10,0,0,0,U,UU,E,2011,2011-06-21,51.476488502999999,0.042708274999999997
Greenwich,2,0,54,1,13,2,U,UU,N,2011,2011-09-29,51.481981472000001,0.065896990000000003
Greenwich,0,0,11,0,7,4,U,UU,E,2011,2011-06-24,51.490939384999997,0.0083780940000000009
