borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Greenwich,2,5,369,30,55,8,B210,BU,E,2010,2010-05-28,51.481998078000004,0.042363972999999999
Greenwich,1,2,173,5,25,1,B213,BU,E,2010,2010-10-18,51.487599706000005,0.11345496699999999
Greenwich,1,1,93,1,16,0,C,CU,N,2010,2010-07-01,51.475624855,0.060713560999999999
Greenwich,1,1,110,6,21,2,C,CU,N,2010,2010-06-17,51.487997321000002,0.055682482999999998
Greenwich,5,6,229,14,48,31,C,CU,N,2010,2010-05-20,51.496827441000001,0.0053520919999999993
Greenwich,1,3,209,6,37,2,C,CU,N,2010,2010-04-21,51.473638508999997,0.11269437199999999
Greenwich,1,2,166,0,32,1,C,CU,N,2010,2010-09-10,51.442586110000001,0.029740512
Greenwich,0,0,14,0,2,0,U,UU,N,2010,2010-04-20,51.472863008999994,0.042272715000000002
Greenwich,0,0,73,0,11,4,U,UU,S,2010,2010-10-19,51.491040011999999,0.023969079000000001
Greenwich,0,0,14,0,2,0,U,UU,E,2010,2010-06-07,51.474942443000003,0.08860511800000001
Greenwich,0,0,9,0,1,0,U,UU,N,2010,2010-03-19,51.491739356000004,0.077055938000000004
Greenwich,0,0,10,0,1,0,U,UU,E,2010,2010-06-15,51.476488502999999,0.042708274999999997
Greenwich,0,0,53,2,8,0,U,UU,N,2010,2010-09-23,51.481981472000001,0.065896990000000003
Greenwich,0,0,10,0,7,2,U,UU,E,2010,2010-06-18,51.490939384999997,0.0083780940000000009
